gene	genename	gene_type	alpha	n_snps_in_window	n.snps.in.model	lambda_min_mse	test_R2_avg	test_R2_sd	cv_R2_avg	cv_R2_sd	in_sample_R2	nested_cv_fisher_pval	rho_avg	rho_se	rho_zscore	pred.perf.R2	pred.perf.pval	cv_rho_avg	cv_rho_se	cv_rho_avg_squared	cv_zscore_est	cv_zscore_pval	cv_pval_est
ENSG00000117407	ARTN	protein_coding	0.5	2323	17	0.367056592565329	0.0114329355608972	0.0661104102022376	0.0393494436427071	0.0824339461460358	0.123810202970406	0.284755394172043	0.17945131445583	0.15160245220495	2.01315734501433	0.0322027742599253	0.0440980790130148	0.207898638544262	0.245823070646177	0.0432218439085576	2.23144168329495	0.025651886355787	0.266355545828989
ENSG00000168679	SLC16A4	protein_coding	0.5	3056	32	0.285762616217212	0.367599067395701	0.0865119521854133	0.338946676674682	0.102150853325972	0.508453640978625	2.04234028510574e-13	0.644931776361557	0.0770929290380176	8.37091255717671	0.415936996160873	5.71737253804336e-17	0.660716023309516	0.0971751707557366	0.436545663457941	8.27162022072371	1.3215068186546e-16	2.66417332620736e-11
ENSG00000279261	AL360294.1	lincRNA	0.5	3139	9	0.45372653516883	0.00630433752314399	0.0647874071731326	0.0198106506329968	0.0525102410307273	0.10609692579859	0.302126848047436	0.199614494764143	0.0731522048645072	2.19789861304795	0.039845946519944	0.0279563317709278	0.204116848639015	0.246078958509793	0.0416636878983228	2.17840178839787	0.0293761368661923	0.290733346750973
ENSG00000086015	MAST2	protein_coding	0.5	2783	19	0.364420094721052	0.049249364298644	0.0345350534238837	0.0703510090347886	0.103696946454994	0.145565806855257	0.0142087385111204	0.299218766211169	0.139013688889085	3.39068444324659	0.0895318700529341	0.000697183242558782	0.324784388245072	0.205541123438734	0.105484898847726	3.56871886012732	0.000358731115424792	0.0474832398000735
ENSG00000123843	C4BPB	protein_coding	0.5	2018	20	0.44030747580556	-0.000207046679587841	0.129187132244565	0.0153640525562278	0.121687320270267	0.111037411568904	0.0252724573096173	0.254371106866069	0.19776344376803	2.89320382971757	0.0647046600082691	0.00381333739243299	0.283917482536947	0.298744656142055	0.0806091368901177	3.18686114473464	0.00143825805318974	0.0181777332275062
ENSG00000226164	FGFR3P6	processed_pseudogene	0.5	3995	23	0.376116220403729	-0.124596337098087	0.401846674266014	-0.310945787389705	0.604835971849771	0.208460753750667	0.0611985418985186	0.207709192863873	0.160183694816304	2.33168787076382	0.0431431088001617	0.0197171173641284	0.172885555528276	0.355469548219943	0.0298894153103206	2.01579046202593	0.0438218913492774	0.0454341463144903
ENSG00000230813	AL356583.3	unprocessed_pseudogene	0.5	4283	69	0.21050834475694	0.1482065986789	0.0592687048765125	0.130154796545725	0.159123979651994	0.531570071090263	2.85952780197984e-05	0.436898692809777	0.0988995043729989	5.11891433654624	0.190880467778892	3.07299492395034e-07	0.419934332625549	0.18933600556146	0.176344843717665	4.73655466698738	2.17382122898798e-06	0.00143923067998074
ENSG00000097046	CDC7	protein_coding	0.5	2810	89	0.127614554731841	0.123438352131403	0.140367735142599	0.147683185851347	0.205658393331286	0.620641118866581	5.88096341613602e-05	0.36337809563663	0.267556249314559	4.35613414995132	0.132043640388504	1.32379662420767e-05	0.395914903444491	0.236063550890436	0.156748610769461	4.48713752871621	7.21864798594941e-06	0.00190902496086931
ENSG00000284237	AL356275.1	lincRNA	0.5	2406	68	0.204786301305035	0.424004989730642	0.0858219891736185	0.429514471251804	0.177642627905763	0.614502908024568	1.10643191868858e-15	0.678317750245349	0.0820088034599249	9.07539812654725	0.460114970297912	1.1326266200553e-19	0.669186695737689	0.130449170868452	0.447810833752326	8.59039642594997	8.66697676171026e-18	1.93065769415366e-12
ENSG00000159023	EPB41	protein_coding	0.5	2962	5	0.390197358774079	-0.0523019912110136	0.257715685547145	-0.0074957623464723	0.196601645752127	0.15445565706613	0.000851059570431002	0.228875057190082	0.353849175986213	2.78481691274899	0.0523837918037634	0.00535579550063545	0.266572664005441	0.348116539684985	0.0710609851949576	3.1186515006941	0.00181680712057662	0.00547213354040379
ENSG00000213075	RPL31P11	transcribed_processed_pseudogene	0.5	2768	11	0.38500643198776	0.0148713329291653	0.0155629517113878	-0.00330481674618162	0.184830958406338	0.16183026593209	0.210410243630756	0.219957660509039	0.0632651686189627	2.42654467806792	0.0483813724166096	0.0152433733022558	0.293962649932124	0.299217642018533	0.0864140395551166	3.50248403091985	0.000460941413238939	0.0135385204540602
ENSG00000229255	AC138089.1	lincRNA	0.5	1928	15	0.351952613617013	0.0102148751978413	0.0909678665999216	-0.0489095564181976	0.49626277336421	0.217338652918682	0.000668578186965851	0.286621357275208	0.270898281102362	3.56299468770919	0.0821518024462824	0.00036664810189987	0.384749543982837	0.376514804337533	0.148032211595001	4.91310039628203	8.96473418997843e-07	5.71545702530503e-06
ENSG00000159479	MED8	protein_coding	0.5	2559	34	0.326697560220769	0.0395432845189839	0.0936209213504759	0.0483903571798069	0.0860295652084916	0.162409443473011	0.00109257748147624	0.348700840187859	0.165979121031383	4.0619803896765	0.121592275947719	4.86581654798483e-05	0.209201367686725	0.285094587061538	0.0437652122419965	2.25481124188233	0.0241451793451241	0.132087851899672
ENSG00000215887	ZNF859P	unprocessed_pseudogene	0.5	1034	15	0.204124649170164	-0.027372441571928	0.178794401740957	0.0309011693868863	0.124001569204724	0.183592501221507	0.0107202254814427	0.197897680187639	0.305164560167467	2.32677501901528	0.039163491823649	0.0199772426522137	0.265866909903508	0.177764152079997	0.0706852137816402	2.84748153716046	0.0044066650218657	0.278274992978383
ENSG00000235700	CYCSP52	processed_pseudogene	0.5	2839	46	0.251005012339183	0.013278662809995	0.116758708441447	0.084203037582444	0.193001994716147	0.39283955168559	0.12670548800993	0.239701617845363	0.0850623424371618	2.65399555842404	0.0574568655976845	0.00795448739030596	0.30459544809899	0.299892870578038	0.0927783870026247	3.45998094647377	0.000540213611372212	0.00918784171838758
ENSG00000271398	AL353622.2	lincRNA	0.5	1516	18	0.383500172281269	-0.079465426053865	0.267830297651443	-0.384668875145687	0.73710051116045	0.15193270173524	0.00303798726763966	0.2488154087484	0.286499673888898	3.0211829524235	0.0619091076306335	0.00251789173320389	0.193397773237082	0.39721130123257	0.0374026986930619	2.11411410534816	0.0345055227302574	0.00970279954618695
ENSG00000168765	GSTM4	protein_coding	0.5	2448	63	0.164466952939105	0.152003741727401	0.0681891338181408	0.164077099388775	0.325551830339536	0.61197259990228	5.24713360402561e-05	0.425530708535485	0.106286706321602	4.97166913340557	0.181076383906712	6.63789193477755e-07	0.449604353714652	0.304836517794638	0.20214407487917	5.431896130365	5.57583768015448e-08	7.71122013342708e-06
ENSG00000117009	KMO	protein_coding	0.5	3556	33	0.33060168809477	0.0367000397947197	0.0841060686919431	0.117879914694972	0.130171381832302	0.285765692535894	0.0303117379928448	0.276950452661668	0.129576824638151	3.13133454936794	0.0767015532295028	0.00174013805384877	0.432343735007158	0.150909718689862	0.18692110519994	4.82678896870743	1.38752011828185e-06	0.00149045337206862
ENSG00000188004	SNHG28	protein_coding	0.5	2820	30	0.323914512943139	0.101111737213473	0.0828888403565369	0.158315018950699	0.186558951063695	0.310966356141232	0.000154851959247281	0.397185066284944	0.130237068747026	4.64685350835593	0.157755976879775	3.37036326976977e-06	0.416570333598656	0.276412174547214	0.173530842834496	4.94117691893382	7.76524059421007e-07	0.000100512876473246
ENSG00000277147	LINC00869	lincRNA	0.5	892	2	0.255262800820708	-0.00733789534489517	0.102832495584606	0.0423134256956914	0.0452796225603306	0.0815544076417883	0.0356356812155416	0.204300695067358	0.248487908000015	2.36431923165806	0.0417387740050058	0.0180632401816078	0.252614964205514	0.217241098131082	0.0638143201405532	2.85562947620573	0.00429516059794183	0.182579172694609
ENSG00000270115	AL513327.3	lincRNA	0.5	2115	5	0.383472033636146	0.04688112702312	0.0462441359292445	0.0369711114528735	0.150033300599168	0.137498549279267	4.33596585345963e-05	0.381750844829511	0.237003160199117	4.60793041162465	0.145733707528045	4.06696718619231e-06	0.392075084192202	0.278900924639668	0.153722871644322	4.62342188778924	3.77460920465183e-06	0.000465033600796364
ENSG00000280670	CCDC163	protein_coding	0.5	2524	29	0.182087572885685	0.537979456716482	0.106861422155437	0.580723078451629	0.121077502584293	0.64174329693111	5.64890809176939e-22	0.753857698702123	0.0882333838313882	10.8937736632135	0.568301429892461	1.23417973186754e-27	0.792566485049227	0.077702468947625	0.628161633223286	11.2202351092737	3.24406835856262e-29	1.1249892440049e-20
ENSG00000215800	RSL24D1P4	processed_pseudogene	0.5	2875	101	0.119264078354162	-0.586755322660258	0.92498968120855	-0.618186064438319	0.81963571201977	0.701141340758998	0.0407880488777251	0.219694279193676	0.178123747781726	2.50444260631618	0.048265576310429	0.0122644501688316	0.390815379173226	0.147890145144437	0.152736660598313	4.26300367248639	2.01697202289842e-05	0.0116395482042048
ENSG00000159658	EFCAB14	protein_coding	0.5	2619	8	0.385273773737163	0.0025260848749896	0.0394541893777988	0.043683418967996	0.0763871920298937	0.104796045335763	0.00393768453893513	0.272393827764676	0.262262986101226	3.21340166454508	0.0741983974042917	0.00131172706664585	0.222648853817622	0.290013661673383	0.049572512106301	2.59761861602563	0.00938726920558623	0.0886525009024718
ENSG00000223694	ADH5P3	processed_pseudogene	0.5	3478	18	0.403465036863076	0.00817070920139402	0.0456139928712988	0.0255742842969887	0.0546022968142358	0.0966872940510562	0.161433077519135	0.206923541636171	0.149436827423051	2.3127975500488	0.0428173520832561	0.0207337725569523	0.218453553767221	0.207765412816923	0.0477219551535281	2.35363624883463	0.0185907933895562	0.380187271700025
ENSG00000143416	SELENBP1	protein_coding	0.5	2074	23	0.248269612704109	0.124040819220524	0.0709410127525588	0.112727825156652	0.183750064574807	0.33962858697822	3.22723615315014e-05	0.421187451436033	0.145124629745967	4.98039611066117	0.17739886924718	6.34542593130593e-07	0.405777132815782	0.20535221228968	0.164655081516197	4.70065112334589	2.59333250435358e-06	0.000964258104548179
ENSG00000133056	PIK3C2B	protein_coding	0.5	3024	21	0.446333334455645	-0.00795469722720576	0.0251231511685909	0.0323769058083441	0.13756234433785	0.0926370847078287	0.388412626746869	0.186985290018226	0.0621722576745746	2.04819549595785	0.0349634986832002	0.0405408476075205	0.367931194617377	0.204674206306626	0.13537336397257	4.18030856730097	2.91113796144704e-05	0.00695043053909101
ENSG00000203666	EFCAB2	protein_coding	0.5	3560	31	0.243730645762532	0.299953365373025	0.120701568926159	0.335537589350315	0.0735536609944428	0.495417011658206	1.76446549636088e-12	0.60112018875591	0.160879810176957	7.86690546182042	0.361345481329941	3.63521137979508e-15	0.61908840566238	0.0780495214504187	0.383270454025588	7.43242067045529	1.06628052633576e-13	6.78187061125799e-09
ENSG00000162409	PRKAA2	protein_coding	0.5	3345	51	0.271413596418469	0.00370911958440592	0.0649993101474608	0.0700221751357916	0.122294441694497	0.323431148334519	0.251696391721265	0.203000870393485	0.105076315780144	2.24711632402956	0.0412093533805126	0.02463259393535	0.329231283471404	0.192038204775783	0.108393238016228	3.54935700588418	0.000386173137789012	0.0604744255947736
ENSG00000229983	AL606468.1	lincRNA	0.5	2659	16	0.361684035826938	0.0260648130406972	0.063739957623422	0.0335478394149997	0.11829967309184	0.16523674728882	0.0455786440204374	0.196857156389594	0.246584029721515	2.25591436848933	0.0387527400217972	0.0240759944915317	0.225291610939434	0.29823288937944	0.0507563099596854	2.51796015311525	0.0118036673867099	0.0816660002350084
ENSG00000224980	RPL23AP85	processed_pseudogene	0.5	3278	35	0.296680437891339	0.0461049476287027	0.0531292790336051	0.107070958265693	0.0975556633029589	0.275506858630263	0.00119975528508225	0.331232171325734	0.191277951483167	3.90898876498236	0.10971475132116	9.26832737486639e-05	0.349937452088335	0.163021390483968	0.122456220374076	3.8379112607352	0.000124085304929844	0.0334828135580763
ENSG00000142973	CYP4B1	protein_coding	0.5	2633	23	0.455960620984468	0.194517706862102	0.187178419655547	0.227490325100191	0.16448951382678	0.26074627281849	1.30297648168723e-08	0.50160147270743	0.210202068081352	6.30861428111789	0.251604037422263	2.81544804511233e-10	0.566108619212873	0.1949096299907	0.320478968747106	6.87227536678631	6.31858321780687e-12	5.09489177307224e-08
ENSG00000225338	RPL23AP18	processed_pseudogene	0.5	2543	2	0.465464304098528	-0.0598296905918486	0.125489604502745	0.0192610139089232	0.147617495728847	0.091994769697468	0.301390613918051	0.194216906320706	0.0989334271226714	2.1467824370894	0.0377202067007857	0.0318106061859031	0.350084415233739	0.196832009371841	0.122559097789549	3.82087985317783	0.000132976425096671	0.0278829252641465
ENSG00000270188	MTRNR2L11	protein_coding	0.5	3653	39	0.328526008021812	0.00670457492956309	0.0460590169888134	0.0559999837629814	0.0909394164775356	0.261684565946184	0.409164636366998	0.187084181957237	0.0218617353009961	2.04800678508467	0.0350004911386084	0.040559334566868	0.247299558814193	0.246224341303956	0.0611570717896943	2.68560205130304	0.0072399261504022	0.165244286750634
ENSG00000234790	NUTF2P4	processed_pseudogene	0.5	2765	89	0.120497060896874	-0.0356302990712778	0.169995554129966	0.064840573036402	0.301335835984518	0.661966794057312	0.0100226180363134	0.306514609698521	0.137321369787475	3.49388745506581	0.0939512059586366	0.000476041654922782	0.367102113679143	0.199333962063549	0.134763961867694	4.06574475133557	4.78793164939641e-05	0.0137080109616925
ENSG00000126091	ST3GAL3	protein_coding	0.5	2561	81	0.110372011122924	0.213116413417709	0.122435467498873	0.207264726708254	0.315778172114871	0.699601140649983	2.7681487607875e-06	0.468207551574648	0.114373706444868	5.57846660134875	0.219218311351527	2.42648051682307e-08	0.473315856022009	0.322501604810522	0.224027899561847	5.92688418537907	3.0873655464861e-09	3.14808697800074e-07
ENSG00000231084	AL136133.1	processed_pseudogene	0.5	1915	12	0.205769112051881	-0.255242188435258	0.329804531741361	-0.319620519669561	0.592604028875608	0.328595865532362	0.224852880654563	0.186237597551503	0.165035323829578	2.09824503462402	0.0346844427417554	0.0358835052490599	0.283589376059799	0.369101376426032	0.0804229342139862	3.66864979581257	0.000243834812594743	0.000688708813092146
ENSG00000142875	PRKACB	protein_coding	0.5	3152	6	0.407843161485085	0.00938263546277449	0.0767464225403404	-0.0210820834368836	0.164195903461195	0.136300206475495	0.081584750311965	0.236715535055831	0.15416969404869	2.66972282111582	0.0560342445367681	0.00759138852512722	0.21768551176636	0.27933204939537	0.0473869820329819	2.43927395607401	0.0147168066287245	0.147464890560556
ENSG00000237379	CBX1P3	processed_pseudogene	0.5	2735	32	0.290203609380433	-0.0457913552071138	0.137779368625118	-0.216916075204954	0.416791860205496	0.288521293774866	0.00574351625874323	0.302583150287032	0.186967885040872	3.50785501139744	0.0915565628376245	0.000451735175382727	0.203022927463637	0.310147790999129	0.0412183090759052	2.22849119732166	0.0258477776919948	0.102423170488148
ENSG00000133048	CHI3L1	protein_coding	0.5	2538	44	0.262695677562265	0.0240504724875159	0.143573282254553	0.101934164268104	0.160566629243119	0.353147732382612	0.012718687129201	0.300541287554002	0.139045854474774	3.41940702153627	0.0903250655246174	0.00062757775892514	0.417460913367038	0.230387678304002	0.174273614189242	4.85576032373456	1.19925686948423e-06	0.00049011128915531
ENSG00000213063	RPL29P7	processed_pseudogene	0.5	3423	66	0.187723177526592	0.0414362267587251	0.089165571677388	0.102104999782434	0.10670889370683	0.508443185644883	0.0357957504473843	0.285795610392829	0.0769333287589987	3.19643015666634	0.0816791309198099	0.00139139507673958	0.319005348700021	0.190587983985089	0.101764412499222	3.44779166860134	0.000565189801485291	0.0640883633933724
ENSG00000143850	PLEKHA6	protein_coding	0.5	3118	41	0.293405296933075	0.0532616180725707	0.0682862954625214	0.157613601954075	0.162250342212027	0.317232702488153	0.0431104040372618	0.267433558336812	0.136670196966375	3.00673621052003	0.0715207081246893	0.00264068804242268	0.38135669211142	0.232281496457869	0.145432926618164	4.31324327196486	1.60876928762397e-05	0.00430627494358919
ENSG00000134248	LAMTOR5	protein_coding	0.5	3039	69	0.194522116638146	-0.00142724131909255	0.0732749645265006	-0.0248351733674253	0.168430661006214	0.484017073754063	0.201745457572279	0.181120987467614	0.185342122285632	2.04184406747291	0.0328048121012436	0.0411670014320837	0.209296364560766	0.24732885811421	0.0438049682183531	2.26284662374747	0.0236451456871229	0.286287705804961
ENSG00000266472	MRPS21	protein_coding	0.5	1386	77	0.318665784456323	0.0694533031517867	0.0932101317813264	0.0658388427236018	0.159905034991512	0.124215668328662	0.00139541100285248	0.34940967923444	0.155452825957038	4.03910976961372	0.122087123942715	5.36544526869966e-05	0.297930417785412	0.289592728210234	0.0887625338417901	3.31050831779119	0.000931266843961985	0.0177943962916035
ENSG00000158292	GPR153	protein_coding	0.5	2952	4	0.42599292733434	0.0436528843953291	0.136381491290004	0.118661437301725	0.11701683778371	0.165272169425969	0.000120346869692994	0.382885637915813	0.180467539836615	4.55157078722688	0.146601411722199	5.32468765006553e-06	0.402007155577664	0.232108781055906	0.161609753135644	4.61106166094137	4.00617673703634e-06	0.0013590635899637
ENSG00000228734	AC096543.2	lincRNA	0.5	3174	30	0.289808104396359	-0.0401131401068241	0.276759013187974	-0.11739974265277	0.495295892760115	0.292474965353837	0.0145873063321388	0.218331913978989	0.227184992670909	2.51443018867307	0.0476688246617287	0.0119224904380697	0.310908243824708	0.288553237178311	0.0966639360781639	3.5213349141524	0.000429379932153401	0.0135814127697612
ENSG00000203761	MSTO2P	unprocessed_pseudogene	0.5	1491	5	0.456814965273919	-0.0244487870403327	0.120661550501706	0.013658918624391	0.0813204788131467	0.0747762098294963	0.0282984371485906	0.214760613328666	0.240142641995353	2.47953055788336	0.0461221210373047	0.0131555456991905	0.291162876118227	0.291483023010935	0.0847758204294383	3.35889745628613	0.000782540994454563	0.0180176201811349
ENSG00000117010	ZNF684	protein_coding	0.5	2739	33	0.311528414812819	0.113635680535157	0.0704510551216073	0.134388428839484	0.210165491392796	0.347459725110018	9.27107519941807e-06	0.433833401165523	0.168152599474291	5.19220623456922	0.188211419966846	2.07816615438113e-07	0.459698679036976	0.206266793248761	0.211322875508341	5.34249498993701	9.16759060177602e-08	9.24773073738806e-05
ENSG00000184313	MROH7	protein_coding	0.5	3229	44	0.252586403507312	0.124119580074776	0.0728385894770021	0.11886861318087	0.114171790169976	0.439617117983183	5.64298455346091e-05	0.415007869606209	0.141235695670316	4.87885296073332	0.172231531835084	1.06704573277052e-06	0.358418927540033	0.169068715211733	0.128464127618947	3.8881743381571	0.000101001071352335	0.0310670317208
ENSG00000227775	AL031282.1	transcribed_processed_pseudogene	0.5	1500	84	0.128487459906719	-0.0471488611481067	0.116360861342227	0.0120204941760259	0.275483963463818	0.522602045236717	0.301176076788725	0.186296005972561	0.133959873606337	2.05847361988005	0.0347062018413286	0.0395446910565594	0.267707480335986	0.316496269931869	0.0716672950278425	3.12177153049342	0.00179766387252247	0.0114309844142302
ENSG00000058668	ATP2B4	protein_coding	0.5	2897	62	0.32733925131233	0.0176686502587829	0.0401789724254597	0.00730067657843788	0.129393510192664	0.238997376512813	0.085145882053212	0.217577761411049	0.145181416973463	2.42444980049152	0.0473400822606432	0.015331602813877	0.232202733295778	0.144698877428027	0.0539181093500302	2.44337882226101	0.0145504550846857	0.550045889759857
ENSG00000228955	AL591623.2	processed_pseudogene	0.5	4276	16	0.365770376992932	-0.0651424327886093	0.206640338816269	0.00152265561932169	0.0903848447514898	0.184649588101965	0.257092724465506	0.190229523465487	0.130947198185718	2.09838459169305	0.0361872715979061	0.0358711853010623	0.253586286380568	0.194633327219402	0.0643060046402876	2.72874366919895	0.00635761010321883	0.287841939062369
ENSG00000159173	TNNI1	protein_coding	0.5	3101	26	0.432398373607414	0.112796005572473	0.0434057392951014	0.040566044971306	0.184334837631446	0.184658727811532	0.000756836403893745	0.372462966173114	0.117421113474956	4.29508317739085	0.138728661170474	1.74627850788085e-05	0.353554526757149	0.281049091510061	0.125000803390472	3.94028001565196	8.13865539114803e-05	0.00325006215143672
ENSG00000134201	GSTM5	protein_coding	0.5	2600	14	0.346311930016726	0.282611031830057	0.0843721549057234	0.29233608565264	0.132095107189466	0.385694578384911	1.12125541868369e-10	0.594243635106357	0.0653985015536017	7.44126399044698	0.353125497864417	9.97264257642621e-14	0.591324053388367	0.177262076429329	0.349664136115649	7.35165312253775	1.9577032185782e-13	2.96562936906921e-09
ENSG00000134184	GSTM1	protein_coding	0.5	2479	57	0.141698909988911	0.34702791871832	0.111008927733267	0.417297941718527	0.165435483893312	0.714328772990677	1.37414841214558e-11	0.608137451889053	0.083416899697898	7.73004047912451	0.36983116039011	1.07512391600458e-14	0.646823894336685	0.149668454972085	0.418381150284875	8.05204046622494	8.14249741706456e-16	8.57353720223352e-11
ENSG00000133019	CHRM3	protein_coding	0.5	4567	17	0.383560125030949	0.0255249320811822	0.0452161236581215	0.077931208812858	0.123937545991114	0.199553812431744	0.0453643558012677	0.22165977428796	0.141366934173872	2.46128289846096	0.0491330555373894	0.013844115601698	0.331194406115144	0.303243429227407	0.109689734641963	3.97524491106214	7.03068667356879e-05	0.00173322540404198
ENSG00000259865	AL390728.6	lincRNA	0.5	3971	57	0.251020122812514	0.0371539331955985	0.0457100260382747	-0.11066991122922	0.348650803865075	0.385932256032972	0.0451559946033741	0.237158078238765	0.166187749084931	2.6916910512907	0.0562439540739042	0.00710907672045008	0.21509130703632	0.320873687775234	0.0462642703625923	2.56269260175049	0.010386396195406	0.0321228657715407
ENSG00000225779	AL122001.1	processed_pseudogene	0.5	2626	5	0.434051878676986	0.0426568232842519	0.0128681427855449	0.00848633757877424	0.040459052624412	0.0604140338597562	0.0420718481907673	0.276371970205295	0.0896117843910896	3.10291922074881	0.0763814659151564	0.00191621936361381	0.213521003097664	0.225961496019195	0.0455912187638328	2.33218450194137	0.0196909871269209	0.37340175167877
ENSG00000228044	AL160408.1	lincRNA	0.5	3276	85	0.165464370419805	0.00322646245211171	0.055854998412673	0.107057189586447	0.248386825958579	0.617309830399732	0.170916331718773	0.204321618478495	0.153876405009523	2.28354672190623	0.0417473237776718	0.0223981840091455	0.380221597012444	0.240432707855453	0.144568462834693	4.35874465280175	1.30810631902712e-05	0.0029787267493037
ENSG00000009790	TRAF3IP3	protein_coding	0.5	3063	22	0.331554138865692	0.0430393487194094	0.06912198037631	0.0607902804010576	0.143153966122537	0.246768035147946	0.017740483063958	0.289009227302016	0.154067741742808	3.27947412251789	0.0835263334657085	0.00104000747719686	0.317797853795326	0.295289456347403	0.100995475876915	3.7203323076234	0.000198960813976427	0.00697898006367728
ENSG00000184389	A3GALT2	protein_coding	0.5	2208	2	0.381645245950587	0.0106057732345019	0.0641646234737979	0.0454965351152802	0.0766948539368521	0.0892351622398412	0.087020464900969	0.246925574721402	0.111232095120383	2.7601423841237	0.0609722394514949	0.00577761745807703	0.282723851903154	0.224176682358135	0.0799327764349564	3.14593682521873	0.00165555761939439	0.0900123483969232
ENSG00000186510	CLCNKA	protein_coding	0.5	2916	80	0.198130233940423	0.0786631267159452	0.0881983705946207	0.015736231398351	0.247810547784072	0.444430849011978	0.00907127270155573	0.308463016695755	0.149405420017998	3.50997552118309	0.0951494326690459	0.000448147948680897	0.292285901225457	0.256512610212877	0.0854310480551775	3.23750040159166	0.0012058176990511	0.0511984453009104
ENSG00000162777	DENND2D	protein_coding	0.5	3444	25	0.334656418162605	0.0616500415305646	0.124213420564624	0.156401570651594	0.146457379107026	0.238417218441645	9.30547857886675e-05	0.345337560270239	0.271368369887813	4.17828880850665	0.119258030533401	2.93710547415274e-05	0.419010150743377	0.165907678071654	0.175569506425987	4.67115758096303	2.99507052921477e-06	0.00241495098918915
