ENSGID	GENE	CHR	STRAND	START	END	DESCRIPTION	GENE_BIOTYPE	MPP-001	MPP-003	MPP-004	MPP-006	MPP-008	MPP-009	MPP-012	MPP-013	MPP-015	MPP-016	MPP-018	MPP-020	MPP-021	MPP-024	MPP-025	MPP-027	MPP-029	MPP-030	MPP-031	MPP-033	MPP-034	MPP-036	MPP-037	MPP-038	MPP-039	MPP-040	MPP-041	MPP-042	MPP-043	MPP-047	MPP-048	MPP-049	MPP-050	MPP-051	MPP-054	MPP-055	MPP-057	MPP-058	MPP-060	MPP-061	MPP-062	MPP-064	MPP-065	MPP-067	MPP-069	MPP-071	MPP-073	MPP-075	MPP-076	MPP-079	MPP-080	MPP-082	MPP-084	MPP-085	MPP-088	MPP-090	MPP-092	MPP-093	MPP-094	MPP-095	MPP-096	MPP-097	MPP-098	MPP-099	MPP-101	MPP-102	MPP-104	MPP-105	MPP-107	MPP-108	MPP-110	MPP-112	MPP-113	MPP-114	MPP-116	MPP-119	MPP-120	MPP-121	MPP-122	MPP-123	MPP-125	MPP-126	MPP-128	MPP-129	MPP-130	MPP-131	MPP-132	MPP-134	MPP-135	MPP-136	MPP-137	MPP-138	MPP-139	MPP-141	MPP-142	MPP-143	MPP-145	MPP-146	MPP-147	MPP-148	MPP-151	MPP-153	MPP-154	MPP-155	MPP-156	MPP-157	MPP-158	MPP-159	MPP-160	MPP-162	MPP-163	MPP-165	MPP-166	MPP-169REP	MPP-170	MPP-171	MPP-172	MPP-173	MPP-174	MPP-177	MPP-178	MPP-180	MPP-182	MPP-183	MPP-184	MPP-185	MPP-188	MPP-189	MPP-190	MPP-192	MPP-193	MPP-194	MPP-196	MPP-197
ENSG00000237398.1	HLA-DPA3	6	-	33131216	33143325	major histocompatibility complex, class II, DP alpha 3 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19393]	unprocessed_pseudogene	0	0	0	0.284551	0	0	0.006059	0	0	0.059241	0	0	0.070946	0	0.019541	0	0	0	0	0	0	0.11703	0	0.013795	0.110718	0	0.044311	0	0	0.119489	0	0	0.102028	0	0	0.131944	0	0	0.097721	0.160809	0	0	0	0	0	0.160191	0	0	0	0	0.284399	0	0.417129	0	0	0.126958	0.057078	0	0	0	0	0.051868	0.121558	0	0	0.03361	0.167426	0	0	0	0	0	0.059035	0	0.04317	0.090974	0	0	0	0	0.026338	0.07213	0.07818	0	0.03197	0	0	0.128247	0	0	0	0	0	0.028166	0	0	0	0	0	0	0	0	0	0.10494	0	0.072055	0.049354	0	0.062584	0.016664	0	0.056536	0	0.01654	0	0	0.174385	0.227629	0.055873	0	0.007804	0.14542	0	0	0	0.068317	0	0	0.331945	0	0	0	0	0
ENSG00000223865.10	HLA-DPB1	6	+	33075926	33087201	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	protein_coding	60.410577	35.5132	90.228447	347.138086	44.461952	123.700095	55.131036	89.925799	48.796163	50.231029	63.276196	59.610499	47.13352	11.524065	36.452455	84.801008	48.989035	88.524172	79.172713	52.192436	106.983514	98.775917	56.612419	63.335132	31.359798	83.826609	42.968273	92.841037	64.622821	97.048027	61.187201	119.491602	67.622024	40.716967	80.04806	174.53844	101.928867	41.839135	19.373167	146.150317	14.089101	48.636108	77.046502	72.152251	36.56026	142.428202	22.178023	27.043347	80.137164	86.278742	61.414044	141.601206	56.879812	32.511468	71.506079	65.863278	52.39829	33.05632	44.242509	67.685381	28.962139	146.994332	64.575077	88.153168	71.536273	66.448451	70.412104	87.365155	54.964088	52.844474	14.687673	61.248962	82.067293	47.004431	48.134306	75.415898	81.005762	108.714428	27.217696	24.378846	62.418981	86.700644	57.484162	53.759725	120.515907	70.31822	27.548869	111.150375	51.822807	52.592628	46.177002	88.582989	29.603478	188.301909	29.999561	41.598204	100.821596	61.50066	49.491844	75.783947	19.437002	48.433527	58.831554	89.746731	75.356062	91.425503	84.332703	62.741697	142.840944	52.422259	69.935602	74.801094	35.822738	33.469932	74.421889	26.160556	97.515605	78.030844	221.398876	83.447464	91.892917	55.491517	64.288254	38.220802	31.455596	100.343409	19.056252	71.424827	101.997285	95.799441	104.295514	103.012413	65.730416	118.97164
ENSG00000224557.7	HLA-DPB2	6	+	33112451	33129084	major histocompatibility complex, class II, DP beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4941]	transcribed_unprocessed_pseudogene	0	0.01306	0	1.070901	0	0	0.570561	0.069674	0.16028	0.37579	0.518553	0.071695	0.446837	0	0	0.601492	0.061116	0	0	0	0.402666	0.182696	0.164903	0	0.545047	0.029928	0	0.195296	0.084098	0.083534	0.579893	0.727878	0.290535	0	0.925925	0	0.108873	0.036675	0.33023	1.943338	0	0	0	0.113034	0	0.183574	0	0	0.055644	0	0.701864	0.760773	0.389612	0	0	0.083637	0.997167	0.018445	0	0.170823	0.078868	0.32344	0.059197	0.111679	0.063206	0.129895	0	0.22452	0.110756	0.151975	0	0	0.446578	0.108284	0	0	0.028461	0.261194	0	0	0	0	0.130545	0	0.67214	0.058898	0	0.348285	0	0	0	0	0	0.122692	0	0	1.166221	0	0	0.016069	0.046638	0.308313	0	0.088537	0	0.231646	0	0.433768	0.184111	0	0	0	0	0	0	0	0	0.281378	3.319538	0.90159	0	0.358693	0	0	0	0.310551	0	0.214996	0	0	0.57939	1.019306	0	0.302124
ENSG00000196735.11	HLA-DQA1	6	+	32628179	32647062	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]	protein_coding	103.064953	13.187179	89.339061	165.685467	37.63567	136.136612	37.792837	33.349501	16.382263	22.512969	18.438781	35.329192	24.428364	6.473993	10.592571	39.009356	10.195922	36.365687	45.4193	11.042646	84.084664	61.7821	15.658262	23.053854	5.742437	25.226608	19.416502	19.225377	77.03461	79.404443	77.456705	49.058735	20.602493	16.256354	72.540851	83.068484	32.853926	42.88544	12.168868	152.5656	8.232782	15.345571	16.618499	74.68034	14.370162	61.201421	16.06039	32.14716	48.903544	32.198205	15.545531	123.759243	48.348559	46.526339	22.908061	11.98643	13.913801	33.741281	6.372157	41.891548	11.612455	70.117719	22.593959	78.844248	48.854142	35.478688	114.811159	32.867372	30.412627	20.515821	3.87265	40.432224	26.336157	21.504074	81.771685	15.706313	92.825817	125.737194	12.928384	59.982651	22.452109	40.02607	21.971878	17.003733	209.116802	28.681505	18.847884	153.87592	23.020743	38.675906	18.349143	35.407715	11.032928	51.261923	7.604622	12.502763	83.621547	23.745315	41.26968	91.347971	6.750248	8.888307	25.589686	103.130965	130.969667	171.444386	25.646831	19.211062	170.567407	22.35131	32.22474	37.313445	8.867989	6.428253	19.501844	25.399802	182.298396	51.70458	58.302246	25.645836	18.455845	80.709401	40.45537	40.556952	5.819797	161.637312	5.393866	34.070016	25.865118	29.593307	39.9579	64.407039	18.054968	267.198409
ENSG00000237541.3	HLA-DQA2	6	+	32741342	32747215	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	protein_coding	2.594283	0	0.863246	108.470282	1.333275	1.621091	0.488384	1.618225	0	13.803958	14.226742	27.794147	1.180654	0	0	0	0	0	0.129451	1.998665	35.911697	0	8.129671	14.618217	0	0.101098	0	0.08612	25.675521	0.994916	0	2.429347	0	0	0	1.302671	2.719251	1.379139	0	10.096825	0	11.063875	0.670745	1.006815	12.283346	5.907677	0.228164	0	1.703426	14.496128	12.002256	6.808272	0.022818	0	0	0	0.548385	0.400632	1.147063	40.635391	6.323602	1.503288	1.419634	4.330808	35.371815	0	6.58002	0.658159	0.857152	0	0.146586	27.064462	0.926964	2.116085	0	3.276068	5.74914	6.761469	6.474829	1.223696	15.502858	20.084039	17.067503	9.457234	0	0	0.54137	6.355863	20.518832	28.380083	0	0	6.682376	3.323664	0	0	0.917496	0.128914	30.281001	20.281724	0.064354	1.900716	10.400387	2.954762	5.140455	0	15.481687	11.240751	4.654968	0	23.435094	2.013287	0	0	2.025025	0	13.469455	4.181118	12.356141	12.209507	0	3.010689	0	1.502724	1.15059	22.581673	2.455027	0.658104	0	7.825353	1.772696	8.424557	3.527225	2.583314
ENSG00000179344.16	HLA-DQB1	6	-	32659467	32668383	major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]	protein_coding	25.142698	89.539777	104.909244	368.161341	20.007511	37.874194	16.607285	79.742542	109.954212	51.545292	73.547328	26.007352	31.813206	70.727163	28.352396	90.550381	50.697724	122.362695	31.315721	71.971513	36.332026	85.253751	24.000935	37.400089	4.544621	140.81617	11.535806	69.590516	33.881598	24.20923	27.27285	33.860446	91.90433	15.448089	75.975588	169.19994	143.201478	21.83063	10.730592	105.056048	4.336345	55.85051	78.03909	30.541252	9.08257	250.448157	8.492963	38.919424	32.277501	63.018509	23.044925	123.044587	63.840395	19.913087	77.875839	38.160625	24.665273	10.431057	25.668672	23.036083	29.800811	28.919378	54.003668	93.672373	27.50877	21.235542	91.536877	17.937268	16.166576	24.306224	14.955936	74.72626	20.926301	52.690838	26.4712	129.50591	103.206691	38.011725	26.470334	9.787719	63.705418	127.886778	42.911332	45.224627	112.07716	15.899153	14.304991	34.974543	9.09417	64.096811	13.158912	53.669558	32.157799	81.931841	7.647028	86.406391	25.392341	124.413618	70.449963	26.179944	40.989019	72.134566	53.080303	48.281743	109.843337	135.296012	78.107943	48.795604	80.9385	64.921975	58.6976	76.337877	8.946848	35.738483	54.91355	8.467412	114.88846	61.762101	208.836914	33.191883	123.984943	25.436618	68.360538	44.193324	26.943303	47.05842	17.007725	19.109422	39.027087	156.303153	66.960842	167.933851	104.03544	55.510102
ENSG00000232629.8	HLA-DQB2	6	-	32756098	32763534	major histocompatibility complex, class II, DQ beta 2 [Source:HGNC Symbol;Acc:HGNC:4945]	protein_coding	5.90973	7.511987	11.870781	7.484424	2.693283	3.20616	2.601048	5.428567	1.875784	0.648315	8.552124	6.882065	1.941336	0.731208	1.390857	5.391318	1.521818	3.419291	9.096693	4.345497	6.408982	4.92143	1.643841	7.346335	0.368779	15.084868	2.881152	4.001612	14.657931	4.244831	11.47138	8.692463	3.67497	0.584422	15.705338	8.880234	7.602214	9.848497	0	6.923784	0	8.754965	4.942604	2.576617	0.329423	12.638329	0.773302	1.110985	0.631435	2.102982	8.600224	6.587102	8.715316	0.453361	3.802834	0.533674	4.856872	1.484646	0.815755	9.657014	0	7.710444	2.36337	10.92746	4.226746	0.471434	3.36467	5.558461	3.970006	3.971334	0	17.7881	4.151997	0.044099	0.722595	0	6.932969	9.875434	0.34991	0	8.692827	5.263508	1.469568	4.548127	10.869206	3.201968	0.739957	15.753988	5.097607	6.341198	1.252663	4.694259	2.928016	0	0	2.19389	18.122017	7.831452	3.805713	6.397037	0.849992	2.163058	6.305706	6.18132	7.519061	4.459264	7.719055	11.336685	3.462535	3.701456	3.359109	1.549028	1.092209	0	4.163746	0.317209	7.442537	5.860711	7.167768	0.798856	5.841294	2.847876	4.741382	2.921932	0	12.872645	0.164346	8.68539	1.763088	16.480339	11.424218	6.77585	5.579366	6.28602
ENSG00000226030.1	HLA-DQB3	6	-	32730758	32731695	major histocompatibility complex, class II, DQ beta 3 [Source:HGNC Symbol;Acc:HGNC:4946]	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204287.13	HLA-DRA	6	+	32439842	32445046	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	protein_coding	415.600807	411.718235	688.477683	2230.637099	321.185123	883.686941	322.243536	664.484219	482.641467	216.501161	484.608391	519.176195	451.687202	315.587049	194.106464	838.635	416.726662	725.635987	730.869545	338.83759	532.05024	434.904481	458.216552	543.069848	203.82074	633.962541	364.338534	514.181386	514.247176	529.759997	535.343811	483.58823	457.018021	220.645638	636.544061	1084.119567	831.551322	459.013596	126.934081	968.917732	268.141706	274.078884	610.561874	539.957035	375.952132	1540.21025	266.174518	248.956842	952.27504	692.103743	351.12037	795.665938	421.544858	266.664112	528.508384	276.294265	341.92397	312.763352	219.04663	504.34348	194.977452	950.457146	544.114598	481.33323	573.028437	359.103706	633.187237	535.4045	405.339553	177.244078	141.309837	479.342381	445.924386	364.797156	586.511727	541.006958	693.437206	946.119488	337.614192	385.229279	442.093543	917.320281	390.515749	388.424652	1178.159034	492.571852	238.730654	756.433124	270.130249	558.156631	448.555299	451.404894	198.410498	944.389062	492.162348	348.1759	554.018966	746.436393	564.365749	645.332306	305.929175	252.939415	592.57784	675.960946	807.995041	893.400368	689.180015	408.778907	1047.958785	484.664801	405.586879	670.328537	183.67081	187.245799	375.380551	271.119523	967.020958	390.056216	981.589537	681.949003	707.860055	463.23059	425.499042	345.03158	131.725335	1154.086495	241.754423	509.076371	684.183639	710.555034	782.612422	1273.051761	779.892457	1214.311795
ENSG00000196126.11	HLA-DRB1	6	-	32578769	32589848	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	protein_coding	285.578306	180.284927	438.950133	1064.687721	236.312603	713.106285	263.403347	482.04911	271.284526	90.963131	338.308927	234.853822	269.898781	159.909249	102.900754	546.461288	186.314607	379.419341	525.312354	162.956922	311.259283	250.754641	199.118992	286.901452	124.20574	307.336712	208.292701	356.706979	192.239687	429.69368	260.403328	288.9711	194.180617	153.179612	407.005542	1105.65189	423.043074	186.340832	69.340816	517.46852	229.337877	147.035473	268.600113	439.157818	162.198802	694.970213	191.510512	165.46709	648.322597	340.782367	169.8155	544.616976	269.405015	263.294058	344.766649	182.219525	221.718697	264.854797	138.30466	264.713622	69.087424	706.47822	247.231042	402.584253	248.05514	230.896317	531.5082	417.585567	497.929926	100.667843	104.469561	156.328671	200.684952	240.896881	490.141428	274.000739	343.683361	692.079726	187.356556	447.922915	178.011992	434.048812	248.620645	172.005611	707.061726	223.370516	148.001244	706.040649	103.400467	168.369422	422.044745	255.783737	95.055313	711.50487	270.073813	147.142663	324.751665	301.039924	192.086421	355.600185	130.371899	121.034379	260.370622	478.643985	566.360047	783.010498	299.447088	135.171975	665.721516	348.536018	155.500319	424.546064	110.006374	79.96248	206.57855	206.922214	735.807757	266.62796	498.396429	288.7627	267.081498	421.423026	181.083386	206.782906	98.286514	728.22401	125.487943	303.569953	288.541309	377.770448	493.745213	462.356787	207.584994	994.598865
ENSG00000227442.1	HLA-DRB2	GL000255.2	-	3754058	3768545	major histocompatibility complex, class II, DR beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4950]	unprocessed_pseudogene	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.593771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.114567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.358457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.501678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.382441	0.000000	0.000000	0.000000	0.000000	0.332086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.404459	0.000000	0.000000	2.392546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.547436	0.000000	0.000000	0.000000	0.000000
ENSG00000196101.9	HLA-DRB3	GL000255.2	-	3715358	3728445	major histocompatibility complex, class II, DR beta 3 [Source:HGNC Symbol;Acc:HGNC:4951]	protein_coding	0	0	1.881343	431.418175	0	105.284043	0.954711	41.75601	2.20756	43.078188	77.271041	74.730319	0	1.56647	13.511296	139.101951	12.908706	4.33128	70.575374	0	36.351169	23.611567	36.031359	23.627825	14.482308	57.820762	18.638311	34.547092	19.60408	31.870815	41.858141	2.185975	0	0.45109	38.144768	5.651672	68.874357	6.36269	0	3.125426	0	42.370833	50.999273	37.264083	45.605259	2.003139	0	1.727259	93.762188	68.904496	48.064229	66.768794	16.999896	3.020841	41.792235	23.288842	0.738093	0	18.301627	63.386816	23.731459	77.851962	0	42.40027	64.408381	7.259723	60.561666	37.280255	1.098017	14.337591	6.94747	72.015287	22.957503	19.417868	0	29.80567	48.696599	16.097803	21.771216	3.085608	53.574263	72.644731	32.667937	43.98848	107.98085	55.40882	4.698437	0	30.754999	19.239208	0	0	13.927662	0.709077	55.385383	0	30.248407	3.980843	29.747312	47.983415	0	29.618006	40.613575	58.062808	2.701577	0.066783	47.707956	0.231011	11.430873	0	65.080065	60.17688	33.645107	0	41.618374	0	90.221351	34.946684	84.939535	46.535548	33.329132	1.581393	2.478112	1.95779	7.306361	103.431243	18.485446	35.261628	115.386719	44.874003	1.624909	2.814751	2.306183	6.592326
ENSG00000227357.2	HLA-DRB4	GL000256.2	-	3851133	3866096	major histocompatibility complex, class II, DR beta 4 [Source:HGNC Symbol;Acc:HGNC:4952]	protein_coding	22.571561	0.31617	19.30151	8.55194	15.257274	24.381431	16.248589	17.510135	0	0.596222	0.917239	1.530172	0	0	0.28056	1.798495	3.379058	6.827666	20.090877	0	17.394626	16.335198	3.093361	3.318231	0	2.495018	8.960979	0	13.726746	16.218176	17.512186	14.478783	0	8.031077	16.131437	37.933247	4.479989	12.801971	4.406756	24.129564	8.481398	0.981434	5.502601	19.721521	1.159405	10.387009	11.207421	4.933196	20.967341	6.020085	0.673585	20.759692	10.31128	11.294377	0	0	9.112017	12.08444	0.96472	0	0.422544	0	7.059994	17.652388	2.281591	16.886559	23.668098	13.224134	14.36434	6.351355	4.320887	2.65949	7.054512	9.310258	22.146652	0.676425	17.984952	58.199852	2.605633	20.64661	0.52211	1.266387	2.505431	1.109911	35.018476	0.455716	9.676566	40.556062	0.615729	0.762418	20.494488	13.263979	0.348908	14.084665	0	0	11.237681	5.270368	0.60379	14.002178	2.241696	0.415246	4.480541	15.95467	23.158545	29.743689	0	1.625517	33.315871	11.801414	0.903367	0	0.140505	1.031411	0.578247	10.18442	24.319453	12.616041	2.074538	3.896118	2.344904	31.012211	15.754527	7.4856	2.918102	30.206139	1.947784	6.873329	0.117121	1.42787	17.547357	7.33862	0	88.880035
ENSG00000198502.5	HLA-DRB5	6	-	32517343	32530287	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	protein_coding	58.045654	147.179993	210.882538	154.744263	20.632524	118.817604	16.245375	34.574627	295.118195	14.535400	13.749454	49.717823	112.243805	133.527527	6.857586	37.674091	51.865822	264.002533	51.975430	111.231781	17.515303	29.784367	60.100887	47.627422	2.167320	158.323380	17.781143	149.020370	44.408852	27.248762	40.090282	83.334770	174.380905	41.907108	47.590645	420.866058	240.311600	64.887123	21.962759	330.180786	6.856340	20.960320	69.416832	51.586296	38.465580	506.912384	20.926872	67.811905	65.083672	109.186653	20.765257	45.379185	48.241280	47.500046	157.015350	73.405960	37.876865	16.515053	54.313007	29.759136	15.855186	15.590593	98.039505	59.257637	40.608978	67.849335	44.894058	8.359424	12.953645	15.624820	4.173814	16.618519	6.954509	8.977990	55.498508	107.756874	28.943661	86.822105	32.595711	64.196228	18.569870	237.781784	46.933529	23.051188	113.651421	20.055202	45.765537	58.979233	19.487661	146.465393	11.713509	57.596771	48.044971	236.470184	5.035930	132.659210	25.894852	188.406342	149.752823	65.324883	71.285835	12.810389	68.197014	51.417595	277.262360	287.933380	146.896896	80.480804	175.095551	131.951172	23.767767	188.740845	10.726460	42.686771	8.129300	23.356750	108.165543	39.098713	293.530548	83.292732	169.862900	46.720173	88.491585	97.176147	5.825047	97.306664	35.213352	9.404547	11.812201	164.426086	80.939255	368.327179	78.602287	147.327850
ENSG00000229391.7	HLA-DRB6	6	-	32552713	32560022	major histocompatibility complex, class II, DR beta 6 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4954]	transcribed_unprocessed_pseudogene	3.425337	0.000000	4.881692	23.745520	2.259007	10.814581	1.771311	5.074811	3.643300	2.804277	5.367931	8.091025	1.639269	1.900730	0.661509	3.683971	7.794650	4.026473	8.007657	2.069289	5.484238	3.422111	9.654157	9.473501	0.780447	5.890245	3.901875	6.022018	5.646305	5.670397	5.090134	6.014289	1.983385	3.069387	5.969802	8.595186	9.185205	4.321801	1.864809	6.577817	1.043307	1.324053	11.569784	5.658755	1.736644	17.509132	1.444152	2.156879	8.869546	15.201681	2.155204	8.560201	4.194820	4.937688	5.226059	3.105831	4.259792	1.687789	1.612582	2.098742	1.006434	6.159467	10.955501	5.557936	8.037270	5.691160	8.858400	4.057192	2.100518	0.902898	0.888277	4.931402	2.079633	2.801675	3.302258	4.893121	5.642592	5.163740	6.804202	3.898547	3.498713	11.225972	8.792296	4.677880	11.280741	3.918050	3.442495	7.479424	0.978112	5.606064	2.255419	2.405252	0.889614	23.624212	1.511214	1.902038	4.781256	8.630426	4.897640	8.690782	3.261464	1.056434	12.942040	6.685936	6.407993	8.407215	8.168901	3.605292	11.506038	3.049215	3.444426	7.913214	0.868884	1.964140	1.618632	1.394329	12.148607	4.003843	8.961267	13.685819	1.800906	3.572412	2.504858	2.248291	0.712166	13.554926	4.345813	3.210270	13.736101	6.286978	9.666428	12.740489	2.391391	8.818170
ENSG00000227099.1	HLA-DRB7	GL000256.2	-	3935637	3954816	major histocompatibility complex, class II, DR beta 7 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4955]	unprocessed_pseudogene	0.000000	0.000000	0.000000	1.523235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.854582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.564015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.136810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.153523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.706981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.276916	11.455265	0.000000	0.000000	13.046230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.301974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSG00000233697.2	HLA-DRB8	GL000256.2	-	3897750	3900287	major histocompatibility complex, class II, DR beta 8 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4956]	unprocessed_pseudogene	0.000000	0.000000	0.000000	1.720417	0.000000	0.000000	0.000000	1.228702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.401588	0.000000	0.000000	0.000000	0.000000	1.324470	0.000000	0.000000	0.000000	0.549878	0.000000	1.119274	1.305143	0.000000	1.859589	0.000000	0.000000	1.032680	0.000000	0.000000	1.734206	0.000000	1.665632	0.000000	0.000000	0.000000	0.000000	0.000000	3.709845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.552283	0.000000	0.000000	1.432245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.008490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.176649	8.425578	0.000000	1.052693	0.000000	0.174728	0.000000	0.263747	0.000000	0.000000	1.487263	4.760551	0.000000	0.000000	0.000000	1.498089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.918077	0.000000	0.000000	0.000000	0.000000	1.727006	2.325001	0.000000	0.000000	4.047340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.388398	1.699753	0.888186	0.000000	0.000000	0.000000	0.000000	0.000000	0.558578	0.000000	1.966917	0.000000	0.000000	0.310730	0.000000	0.000000	0.000000	0.000000	4.490349
ENSG00000196301.3	HLA-DRB9	6	-	32459821	32473500	major histocompatibility complex, class II, DR beta 9 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4957]	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175068	0	0	0	0	0	0.706553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278017	0	0	0	0	0	0	0	0	0	0	0.158041	0	0	0	0	0	0	0	0	0	0	0.199664	0	0	0
ENSG00000204592.8	HLA-E	6	+	30489467	30494205	major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]	protein_coding	566.413323	316.3726	582.947899	701.599068	356.619962	600.600601	418.004913	620.409866	349.853244	812.575875	454.15311	445.152915	340.62496	255.145644	206.961654	1066.319427	447.560025	417.048759	404.703709	431.854245	378.224767	644.038917	461.04124	433.379654	303.114194	359.920732	465.825997	491.646033	637.783714	512.971816	405.261117	509.341323	476.29689	428.547878	551.055038	651.82682	475.129578	468.843514	249.986514	585.485343	491.64795	337.254513	517.270397	492.484749	430.879383	627.051772	632.54316	304.867763	662.365791	522.392144	309.321155	559.352096	363.458577	306.426883	520.640461	389.656506	353.028499	329.133485	573.45575	402.753981	275.674344	799.352678	408.137476	566.603767	464.274063	400.495166	471.147704	323.096385	448.794693	241.296703	206.834802	486.180274	272.103841	450.86014	350.728112	412.655624	605.682518	523.814983	284.558128	386.857063	340.319633	545.202865	478.437599	316.529121	654.339669	325.644697	297.795902	419.302837	269.645976	408.652802	457.751782	384.265237	267.921135	902.472633	488.11197	480.241136	453.393947	548.177621	429.53108	449.429055	368.428429	541.393814	473.167262	624.699371	477.05198	647.944809	478.885602	311.831076	658.777344	495.12535	323.44012	580.00332	364.509212	242.908058	351.77451	397.011688	571.286629	433.673549	478.933804	541.42936	430.164165	405.470054	312.265415	285.491501	265.528794	669.090598	290.837605	280.613537	229.178747	442.533485	651.563927	581.440758	343.121346	830.712455
