ENSGID	GENE	CHR	STRAND	START	END	DESCRIPTION	GENE_BIOTYPE	MPP-001	MPP-003	MPP-004	MPP-006	MPP-008	MPP-009	MPP-012	MPP-013	MPP-015	MPP-016	MPP-018	MPP-020	MPP-021	MPP-024	MPP-025	MPP-027	MPP-029	MPP-030	MPP-031	MPP-033	MPP-034	MPP-036	MPP-037	MPP-038	MPP-039	MPP-040	MPP-041	MPP-042	MPP-043	MPP-047	MPP-048	MPP-049	MPP-050	MPP-051	MPP-054	MPP-055	MPP-057	MPP-058	MPP-060	MPP-061	MPP-062	MPP-064	MPP-065	MPP-067	MPP-069	MPP-071	MPP-073	MPP-075	MPP-076	MPP-079	MPP-080	MPP-082	MPP-084	MPP-085	MPP-088	MPP-090	MPP-092	MPP-093	MPP-094	MPP-095	MPP-096	MPP-097	MPP-098	MPP-099	MPP-101	MPP-102	MPP-104	MPP-105	MPP-107	MPP-108	MPP-110	MPP-112	MPP-113	MPP-114	MPP-116	MPP-119	MPP-120	MPP-121	MPP-122	MPP-123	MPP-125	MPP-126	MPP-128	MPP-129	MPP-130	MPP-131	MPP-132	MPP-134	MPP-135	MPP-136	MPP-137	MPP-138	MPP-139	MPP-141	MPP-142	MPP-143	MPP-145	MPP-146	MPP-147	MPP-148	MPP-151	MPP-153	MPP-154	MPP-155	MPP-156	MPP-157	MPP-158	MPP-159	MPP-160	MPP-162	MPP-163	MPP-165	MPP-166	MPP-169REP	MPP-170	MPP-171	MPP-172	MPP-173	MPP-174	MPP-177	MPP-178	MPP-180	MPP-182	MPP-183	MPP-184	MPP-185	MPP-188	MPP-189	MPP-190	MPP-192	MPP-193	MPP-194	MPP-196	MPP-197
ENSG00000204264	PSMB8	6	-	32840717	32844703	proteasome subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]	protein_coding	144.728943	99.987724	153.218033	369.953278	97.795265	295.072388	115.519669	183.793594	113.903236	139.466278	148.042450	172.983902	96.014771	101.542564	95.666641	158.235107	119.603600	191.634857	202.548813	110.317314	117.070190	113.399475	150.461075	145.469101	91.887329	130.865173	134.039627	183.314316	139.001678	161.150955	113.971962	128.883270	146.787506	148.519638	159.308167	288.427338	162.510498	117.560089	79.123589	198.831635	123.461586	119.410530	170.027512	169.920563	149.113571	199.500671	153.387421	97.658035	192.294174	156.839188	137.181915	169.926453	133.107040	134.047852	186.768158	141.715652	139.806061	105.983192	177.514343	124.206154	104.951080	248.360870	114.643555	167.243530	141.420822	133.249390	209.000153	134.138031	158.782394	91.793503	93.347816	116.807877	120.109627	197.530090	115.775475	156.538681	136.207108	158.164398	111.195915	132.162811	102.328156	162.668854	138.669708	128.032822	198.139450	110.345970	105.875015	127.150421	94.427467	125.350609	154.261230	161.725449	93.222603	317.141815	154.737564	150.007034	151.238358	185.141953	127.337692	144.729843	112.745789	99.438034	134.451691	166.872314	160.642853	175.447510	165.505859	107.899597	204.111801	189.671646	98.759514	168.642670	149.382217	70.892532	129.862335	117.716599	178.138443	117.301163	183.447327	155.513397	185.413223	105.097733	113.677536	86.512428	88.030556	214.788452	101.994339	143.406235	137.674698	133.378662	187.300858	171.357971	132.838409	316.522186
ENSG00000204267	TAP2	6	-	32821833	32838780	transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]	protein_coding	25.529411	15.554182	25.720377	47.638947	17.699259	21.282207	28.109661	48.163582	11.081853	32.927052	19.328497	23.453995	10.666399	16.625385	12.804610	35.878254	34.655018	16.313751	26.038614	23.755478	17.378723	14.906157	18.775259	17.686533	16.459656	15.649128	23.792942	23.673313	31.413754	36.621048	18.246511	29.341425	23.839003	27.194408	28.727013	31.269960	20.554714	31.314363	16.739447	37.192055	52.660538	20.767021	32.840313	28.082201	29.612890	26.495790	70.222595	18.458260	60.256664	40.886257	9.487797	22.129923	21.301287	12.768052	22.065264	25.091175	29.692762	23.380909	32.717136	21.452469	9.333465	35.205040	24.236738	33.190811	28.700567	21.393444	25.731674	13.562862	20.255983	7.279535	8.748207	52.924305	13.334219	14.466707	32.009426	36.280071	21.834364	34.882118	20.233965	31.066517	22.278456	40.924404	24.394741	11.459229	40.585915	16.088373	16.531609	23.600241	16.838343	19.162140	24.034622	15.946342	18.229488	39.268997	31.612215	36.274429	14.804753	33.339264	24.084377	22.634577	26.519255	19.664312	19.284754	30.652281	36.795288	35.002781	25.525566	12.012557	68.408112	26.508846	18.942293	39.670944	13.048187	11.817375	17.813725	28.135986	40.025696	20.301737	22.756521	39.171238	31.327002	15.796153	32.233829	12.210678	12.283193	40.350861	17.462854	11.993688	6.580507	19.938210	34.047810	29.803625	13.293199	107.091522
ENSG00000204287	HLA-DRA	6	+	32439842	32445046	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	protein_coding	420.008728	421.781525	698.625488	2207.833252	329.188934	877.415710	330.774902	677.006348	517.709900	218.727890	477.326202	518.959717	456.099518	325.768616	204.008148	869.047729	415.047394	735.417480	755.201965	376.331543	538.498474	446.690186	466.621094	545.268860	193.880539	645.440918	382.850403	556.412292	537.401306	532.384094	566.030518	492.970306	473.775757	208.401001	641.990906	1097.371826	846.811768	470.010132	124.442566	1001.106750	277.047821	275.495087	617.636475	533.134277	387.864349	1577.521118	278.700653	256.040466	992.745972	707.166077	344.367981	799.220154	417.998718	263.432617	544.013855	281.252289	351.745941	326.722992	211.832672	500.954895	203.063919	910.326782	563.716248	475.929626	584.184082	377.212311	674.545044	529.070801	412.021606	177.172211	139.531738	482.071014	438.357452	344.380219	597.896423	565.726990	710.041138	969.635193	339.020081	385.904999	454.028778	956.154175	395.975342	380.910919	1224.639038	519.202026	242.339401	783.110779	280.152954	583.222656	451.447388	443.956940	200.973785	939.046753	510.536041	353.733582	547.726135	769.008850	592.434631	668.100769	314.371857	262.386230	605.662231	683.288330	823.964844	896.529175	697.954712	412.351379	1073.516968	493.964539	414.544189	683.901184	196.833649	184.454773	375.885864	269.763306	986.349854	399.337280	1005.172424	693.934814	704.456421	468.706299	430.870972	353.399567	125.329796	1178.448120	242.122818	487.870514	625.221252	715.390930	775.364563	1327.739014	802.259521	1259.260620
ENSG00000204516	MICB	6	+	31494881	31511124	MHC class I polypeptide-related sequence B [Source:HGNC Symbol;Acc:HGNC:7091]	protein_coding	2.206722	1.232333	2.699625	5.281470	1.987886	2.633872	2.683097	2.676499	1.775666	1.695720	1.986129	1.212537	1.289271	0.574516	1.921691	3.316803	1.504185	2.166747	2.337043	2.705858	2.223529	2.402204	1.866865	2.371104	2.244642	2.161375	1.967737	2.035781	1.925701	3.322738	2.070637	1.298872	3.445585	0.902475	2.522863	4.010451	3.351998	2.300338	0.802465	2.304632	2.305826	0.378567	2.875095	3.256693	2.256265	4.078001	2.143309	2.074483	4.652011	4.098580	1.281556	2.944386	1.043506	1.119730	2.307586	2.214126	1.969549	2.518173	2.043070	2.163251	0.964250	1.816807	1.888210	2.869934	2.579905	1.978678	2.190118	0.796483	2.247165	1.214640	1.675226	3.826612	1.578391	2.818169	3.910469	2.638256	2.783639	3.252031	1.841575	1.759294	3.112807	1.666812	1.270474	1.680449	3.926909	1.696006	1.858927	2.476723	1.296253	2.207450	1.794154	0.880874	2.236288	2.614700	3.557351	2.090008	3.058323	2.471541	2.090065	1.726468	1.603131	2.756311	2.179937	2.816048	2.673509	2.190710	2.530178	0.840149	3.905559	2.754967	1.655346	3.052176	1.237661	0.840614	1.928603	2.544954	2.031209	3.290540	2.885868	3.499240	1.985130	2.030359	1.654604	2.553583	1.455810	4.251480	0.574368	1.091574	1.445724	1.917556	1.237060	2.586895	0.844063	5.999073
ENSG00000204520	MICA	6	+	31399784	31415315	MHC class I polypeptide-related sequence A [Source:HGNC Symbol;Acc:HGNC:7090]	protein_coding	6.807354	6.928872	8.937137	10.106225	7.413487	9.789396	6.951234	7.042870	7.852282	10.029402	8.840385	7.669755	7.534668	6.691565	6.665833	7.611394	4.558462	9.160520	8.723264	7.813127	5.625042	5.039321	10.000587	5.803563	11.127940	4.384416	6.504685	6.502888	4.073976	8.210546	7.581706	4.628091	7.007606	9.671378	6.616302	7.130013	8.698000	6.296166	7.739923	9.417216	6.202678	8.804939	7.575967	11.838214	7.060991	6.292027	8.176394	6.624634	6.642753	6.664662	5.776063	5.513484	7.949105	7.437637	8.730278	11.324923	6.396978	10.370625	7.415619	8.303721	5.997123	8.239968	4.545462	8.766225	6.451461	10.087793	11.309482	10.001370	6.778070	8.079885	5.657099	6.740919	5.400218	11.766706	8.662157	5.406059	6.461112	8.791670	6.800240	5.873629	6.746776	5.372978	5.297511	4.460115	6.419180	7.175083	5.500735	8.284917	5.687040	7.352221	5.732996	6.063767	11.346443	8.979646	7.507847	7.800375	7.595393	8.051941	4.527895	7.341895	6.794323	4.707637	7.031170	12.603444	9.165858	7.989515	3.044571	6.881485	5.533474	8.538600	5.262382	8.903099	8.325574	5.165964	4.245887	8.470497	7.293779	8.152236	10.185737	7.149453	8.942502	8.747747	7.202430	4.824310	8.944822	4.963861	6.573321	5.453197	1.949702	6.119861	5.137987	5.551023	6.526432	6.927161
ENSG00000204525	HLA-C	6	-	31268749	31272130	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]	protein_coding	377.013733	573.599243	710.789124	1351.464355	439.417358	1116.756348	146.008331	276.325012	617.167908	869.538330	711.496460	757.048340	406.280975	541.741516	412.604004	868.501221	371.438934	876.591064	461.983246	530.592834	356.489502	187.492447	208.480835	687.103271	564.365662	455.687286	137.670578	781.674377	623.561157	679.097473	478.265808	546.290894	550.270203	197.414902	680.625427	1234.717285	255.981415	491.980621	293.479706	936.412659	178.855270	123.759674	807.354614	740.408752	630.104126	813.583862	734.337097	387.344666	662.119873	580.521118	579.767456	206.434280	122.429123	616.872009	327.393005	518.824097	309.642334	185.653320	212.025589	508.617828	266.964478	1662.074707	628.699890	717.183899	611.095581	814.811707	700.154907	117.887726	270.410736	421.347473	113.601814	529.646667	524.815125	722.169495	716.431641	801.081848	514.791443	201.653259	372.041290	581.933777	631.086365	731.159668	105.386955	447.703918	473.713135	216.435410	380.783020	200.740997	436.892426	518.909241	560.118408	186.651367	127.105057	2019.332886	801.712097	855.194214	479.883972	712.210876	509.669647	583.054871	567.629456	138.482849	374.291351	605.459534	864.379700	884.145996	638.263184	420.130798	676.442139	874.664185	119.826759	178.651505	669.413757	274.964935	426.627777	127.640686	663.765625	362.034851	214.581223	672.260620	713.169373	455.256500	301.043793	237.032852	100.847130	823.012756	358.788544	538.122070	1099.181152	558.664673	574.810547	661.379089	147.131393	179.205292
ENSG00000204592	HLA-E	6	+	30489467	30494205	major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]	protein_coding	587.846802	317.570770	599.965454	713.704895	364.360535	622.014282	434.225311	669.161865	367.306122	835.383362	463.586243	477.965729	346.445648	266.948822	282.405304	1097.925293	466.147675	433.371948	432.139191	441.148926	396.229950	656.264709	488.625793	455.621216	306.920502	372.681091	485.158295	499.459320	648.559692	537.035583	417.416016	538.752625	491.629181	447.505524	564.111084	688.213867	514.561646	475.490936	261.527039	603.777710	519.654663	356.441864	533.223083	516.433960	441.323273	656.774231	651.086060	316.797424	685.786621	568.370422	324.915314	483.460052	383.803497	322.309998	551.637146	408.375763	370.011414	346.548492	589.331848	417.536377	288.456177	818.295837	430.381317	580.197815	488.051819	420.360107	488.422791	342.790222	479.840088	256.542358	221.500748	498.076721	276.757843	484.578247	454.998077	427.044922	616.854431	546.087830	307.903107	405.742371	347.866180	559.269836	501.479614	337.365875	679.396790	295.967682	312.499451	438.170807	288.881256	421.213898	477.994080	320.194550	287.061829	918.361389	497.624603	498.376556	468.078735	562.720398	442.157959	470.015167	375.301697	562.670532	494.169037	642.536072	479.969635	662.861389	506.819214	322.111115	715.637817	513.132568	343.493958	608.574890	379.512421	254.535919	385.099030	419.077087	582.656616	453.350464	504.385132	572.083557	549.958679	427.679108	409.821991	302.512634	277.766418	692.339539	309.436676	294.161194	231.906708	450.468109	667.211426	595.553955	365.922760	851.691345
ENSG00000204622	HLA-J	6	+	30005971	30009956	major histocompatibility complex, class I, J (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4967]	transcribed_unprocessed_pseudogene	13.062279	8.150255	7.595827	12.823767	6.154886	8.331594	7.388312	10.021203	11.275514	4.593212	5.488949	7.576729	4.984155	9.536922	5.441099	9.551405	5.892402	12.231527	10.760895	8.613656	3.037497	8.211720	17.709000	13.156145	2.555398	14.887801	13.299555	10.865945	14.950967	14.791121	6.545886	9.751882	13.464293	5.850116	5.915990	29.920574	29.805063	7.572184	2.716519	10.906564	10.056029	8.665355	5.965048	4.698651	12.336683	11.880404	5.733134	13.931379	9.152869	6.544472	11.224277	7.134379	7.588282	8.446785	10.458842	12.364736	6.241583	6.924892	10.470770	3.509772	10.754725	2.401853	7.382297	13.735388	10.339823	5.309637	8.325894	13.611409	10.297010	8.275332	7.194719	3.774852	2.442980	5.173859	6.102898	4.313474	3.950433	7.639673	5.347496	13.240340	9.219621	17.164938	17.547104	13.916847	10.393327	10.866339	4.832516	12.227158	11.151545	14.551224	4.247766	5.019635	11.942274	10.351763	3.471600	3.746694	4.692071	7.430750	8.786098	13.895138	3.846927	16.262785	8.263089	4.033403	1.161520	6.546567	11.732075	8.177470	15.910938	14.930881	9.529844	14.382406	3.892345	6.500048	4.428617	11.543603	6.297207	8.104767	8.251930	12.079203	3.476654	8.228418	5.434965	10.248720	4.334579	17.289181	4.938915	2.682396	5.289969	6.155995	6.229752	17.615036	17.531845	17.401867
ENSG00000204632	HLA-G	6	+	29826967	29831125	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]	protein_coding	7.312656	9.034636	34.335632	13.419422	13.180277	23.503469	13.843731	61.634357	19.412735	58.914574	7.779206	41.343708	13.849352	11.551960	18.545227	55.828732	42.979252	49.623371	43.106228	6.233426	15.425520	1.387632	24.581701	6.338370	1.377707	17.468433	31.583677	23.858685	27.589924	55.789700	17.985365	52.101353	42.318653	5.950075	45.857971	82.809135	68.870712	19.564476	7.634074	30.009192	49.508949	20.256823	18.180290	30.958982	52.065174	42.777401	29.670668	26.574177	38.620731	30.225624	36.885689	55.062634	21.695147	17.205683	30.809355	26.304506	21.347256	3.839443	10.377030	15.798489	11.223744	5.866218	21.480133	9.461016	18.513697	23.132730	26.074949	37.771721	5.247599	2.825744	14.530000	38.313648	1.787115	25.777754	28.527113	23.139446	14.527423	19.503178	18.964384	26.390469	13.622005	49.543991	35.106525	19.330555	40.291073	9.252897	2.449956	20.327520	1.455212	31.734968	24.496412	37.322117	10.486569	45.300774	22.980726	11.195576	24.112238	23.608067	15.094992	35.408161	10.670550	10.307829	10.241090	18.253794	2.141687	8.648978	7.765889	2.925313	15.424479	34.366657	10.901535	12.290996	16.074356	12.251687	7.267094	17.557421	20.611158	32.707199	36.370277	5.881878	13.013052	11.010656	26.691755	29.142000	19.645361	54.696953	12.998587	4.888421	8.794364	12.654313	9.144039	46.742851	23.257933	61.434280
ENSG00000204642	HLA-F	6	+	29722775	29738528	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]	protein_coding	63.675938	32.905666	76.114616	155.907349	45.554974	107.935516	54.272842	91.210144	40.345943	86.005157	64.932175	68.422859	46.815731	61.180939	65.238388	76.682159	72.010979	115.771530	59.746166	36.972431	32.447411	67.848526	91.341713	72.252869	42.426945	56.615070	38.270302	90.582901	76.088104	69.687431	74.456863	80.858871	83.838646	72.604103	85.220047	139.533859	92.899185	48.972004	28.513763	68.902596	47.762001	65.505905	67.609543	63.691208	58.577095	126.149719	79.232727	23.967106	99.283928	82.713257	63.918545	74.671204	89.163345	58.599613	85.478455	47.815819	48.835331	35.568729	92.781410	40.335541	52.105587	106.753456	66.391548	72.771301	56.915352	49.457607	100.424721	62.583939	65.709908	41.118549	22.064548	39.652733	48.083076	61.785347	57.708324	80.783752	41.208351	51.964516	36.151867	55.879375	38.883232	61.920113	51.639385	58.250454	143.307999	34.382484	29.289221	61.291641	23.003777	79.981491	47.497898	59.538509	34.639961	137.306076	50.212826	47.417656	40.654926	64.357803	56.066887	51.328392	38.066250	41.512733	57.422451	83.626175	59.598423	86.015526	70.203407	31.640247	97.547714	55.087662	29.163685	76.779846	50.094086	32.173786	67.135696	35.781338	72.801163	82.494766	58.555264	76.662254	58.843327	32.273422	45.897331	35.412109	37.892773	119.642052	45.425533	50.163139	58.933712	36.052155	65.982681	57.046165	88.481903	157.766144
ENSG00000206341	HLA-H	6	+	29887752	29890482	major histocompatibility complex, class I, H (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4965]	unprocessed_pseudogene	159.282379	75.004654	176.670273	156.233917	77.383003	252.825500	121.284538	196.817642	115.750267	197.425934	140.379288	191.296112	93.125526	112.603645	103.341179	177.445496	105.651306	171.857361	184.355896	119.257935	147.980347	109.766075	201.902832	136.892624	71.948471	127.114899	114.254639	176.140961	151.492188	234.071182	124.663589	214.148315	184.516068	190.550507	112.332474	311.289307	257.282227	112.153954	70.660492	271.403625	152.229050	120.169327	201.481140	220.196442	154.465088	299.769531	156.248718	99.101662	244.222458	162.655258	122.900978	173.103058	141.138412	133.836121	245.322464	194.276169	138.095413	152.833054	180.842072	109.832916	83.980400	277.440399	160.297882	158.608780	154.055145	170.875885	184.308533	134.047577	270.678925	99.702446	87.440536	123.355576	59.780609	169.565826	156.346985	127.124977	125.496521	184.699509	112.296959	121.405228	115.174339	190.652206	127.120667	122.636879	261.760010	115.527969	100.142059	169.526230	59.304901	147.564835	182.840088	159.738510	135.892868	232.599304	141.070709	140.084839	121.798805	154.523743	121.968170	173.655991	98.670403	120.319489	146.118210	174.625641	119.639198	125.941345	134.952271	77.597755	254.648697	173.929443	131.758301	204.066742	154.751068	55.248795	114.596443	141.956390	154.643051	136.448837	185.697067	170.828339	171.828415	124.999229	117.482452	100.336349	88.790222	203.026077	107.376274	135.828812	39.170368	111.340164	180.827667	149.413910	137.187378	207.995819
ENSG00000206503	HLA-A	6	+	29941260	29945884	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	protein_coding	663.988770	387.179565	728.411926	1504.972412	435.331604	1579.451904	504.662750	892.928589	452.742554	923.022888	623.617432	617.593445	382.466827	461.695862	353.219788	864.216736	492.167633	988.404297	746.567383	472.195923	584.103271	518.657776	838.609009	919.081299	472.867371	461.323608	502.324524	805.376343	496.039276	679.563721	451.545319	735.848145	678.451355	724.066772	588.948303	1392.342407	888.324768	517.166626	286.564148	1056.408447	656.260620	569.464172	870.885010	809.396851	589.007080	1208.147339	603.573975	427.514740	874.488220	863.598328	572.941711	496.063110	391.952271	529.187012	913.949402	615.598145	461.134766	532.614685	775.139771	459.195862	451.038116	1367.164307	402.846039	895.344116	520.000061	608.852295	771.876465	545.370605	750.626099	311.029938	316.673615	565.205139	304.222595	1017.059448	503.646942	698.745056	584.728516	699.157532	521.855347	405.997589	497.888824	951.106689	580.942505	424.010712	947.369751	505.151672	468.730499	541.846252	394.326630	560.131409	751.841370	722.209778	289.175568	1882.673340	504.040527	442.884369	434.652527	871.803101	668.910034	706.055847	446.521606	554.266418	733.651184	530.571106	549.986938	921.916382	772.660095	373.256165	862.045898	807.557678	501.420197	971.556274	635.316895	254.166489	549.429260	525.867554	695.893311	461.164978	731.573181	780.644470	747.444702	456.018707	475.475067	341.179260	374.631104	893.920349	402.122192	526.431946	827.678711	552.867798	731.906494	545.907288	525.986572	849.970093
ENSG00000223865	HLA-DPB1	6	+	33075926	33087201	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	protein_coding	48.682217	27.710691	69.504959	307.303955	32.112865	80.393578	42.888260	65.765266	26.728987	33.843678	49.757427	51.994759	39.102451	8.511738	17.590542	75.219833	28.983080	58.905632	80.997421	42.425495	75.731483	69.206894	44.652271	56.847389	28.354536	77.787796	36.761162	77.026123	53.878983	66.584274	48.248695	82.231300	53.664139	27.668697	60.324955	161.444458	83.487617	29.057966	11.712648	102.093529	9.561839	37.931530	56.791817	49.801014	21.331392	125.474167	17.051857	15.045980	62.815884	73.471786	30.936533	96.101486	35.146152	22.823099	60.425938	24.887598	33.715458	27.684677	38.516342	58.853771	15.436343	100.902214	47.273342	55.041397	62.283459	36.510067	52.909142	52.852348	34.902958	36.761330	9.129277	50.552166	50.568691	28.165411	36.754654	47.205746	68.223793	102.621391	23.305939	20.115564	46.875065	64.091614	45.997974	41.285751	108.371231	46.652260	20.463591	82.134712	46.509781	38.543976	30.248896	72.602486	26.025990	127.073822	23.813486	31.537331	58.004353	56.261787	44.096455	64.913811	14.742846	30.441961	47.444660	65.507576	68.808098	62.775879	59.964348	51.826683	109.564117	44.878719	51.401138	68.307434	31.013557	19.512960	48.173103	18.745321	90.710373	35.693592	97.118507	56.641968	79.301407	36.752319	53.748520	32.067673	19.278746	92.154808	14.599567	54.966885	98.985542	81.697289	86.549263	94.510513	52.407265	105.818268
ENSG00000224372	HLA-N	6	+	30351416	30351550	major histocompatibility complex, class I, N (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19406]	unprocessed_pseudogene	0.150011	0.020047	0.0	0.000000	0.000000	0.000000	0.019893	0.000000	0.0	0.135792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101588	0.260162	0.000000	0.0	0.133800	0.000000	0.000000	0.000000	0.0	0.008587	0.046033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011385	0.000000	0.000000	0.013435	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011996	0.000000	0.022659	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.009605	0.000000	0.009289	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009307	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.094948	0.127520
ENSG00000224557	HLA-DPB2	6	+	33112451	33129084	major histocompatibility complex, class II, DP beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4941]	transcribed_unprocessed_pseudogene	0.233199	0.095678	0.227613	5.654839	2.880703	0.181364	4.678428	5.384592	2.597629	0.324975	5.181654	0.094245	0.408123	0.000000	3.873711	1.854167	2.825135	0.288024	0.368260	0.252528	7.964755	0.311006	0.232091	0.380115	3.152781	0.325635	0.106605	8.282723	0.124907	5.907214	0.664642	11.453114	0.246033	0.961861	6.320819	0.220836	0.610541	0.198200	2.066213	12.251880	0.000000	0.225559	0.138536	4.738125	1.694839	1.016367	0.000000	0.466549	0.074519	0.114684	4.509806	11.323731	3.283284	0.104065	0.174913	5.134943	1.980226	0.079353	0.123182	0.226534	2.078669	0.254951	4.486685	4.034301	0.141994	3.769895	0.523563	6.369629	0.118808	0.731659	0.854487	0.000000	4.930015	0.000000	0.188063	4.603003	0.000000	2.285021	0.064439	0.000000	0.000000	0.289392	0.862522	0.067708	0.580280	5.124356	0.068988	8.333216	0.187553	0.213478	2.826043	0.200711	0.000000	10.675577	0.000000	0.000000	5.982737	0.118499	0.084951	0.203648	0.294276	0.164494	0.400328	0.201029	0.359452	6.436128	0.235114	0.406087	10.108821	0.233613	0.417016	0.185566	0.099163	2.514897	0.283023	0.000000	0.101813	7.183273	20.851505	5.674088	0.334023	0.325450	0.139403	0.057631	2.032561	0.287840	0.000000	0.194626	0.351792	0.150011	0.575814	2.583031	0.182679	2.354496
ENSG00000225851	HLA-S	6	-	31382074	31382288	major histocompatibility complex, class I, S (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19395]	unprocessed_pseudogene	0.0	0.000000	0.000000	0.000000	0.251807	0.321490	0.000000	0.205866	0.000000	0.926973	0.044040	0.000000	0.000000	0.499904	0.149509	0.000000	0.000000	0.313723	0.116371	0.056604	0.000000	0.000000	0.218954	0.179873	0.632050	0.355745	0.000000	0.552641	0.041997	0.210637	0.076351	0.000000	0.156255	0.000000	0.239650	0.000000	0.960088	0.142655	0.056270	0.372849	0.0	0.000000	0.159701	0.000000	0.140328	1.238577	0.000000	0.300615	0.292310	0.536289	0.750418	0.606594	0.197363	0.546098	0.580264	0.000000	0.000000	0.0	0.055407	0.000000	0.000000	0.076517	0.501634	0.000000	0.0	0.475604	0.708340	0.772449	0.822165	0.287178	0.198244	0.105706	0.245989	0.421922	0.101577	0.000000	0.000000	0.426966	0.209440	0.000000	0.000000	1.160516	0.477551	0.0	0.612200	0.520475	0.069587	0.000000	0.000000	0.095536	0.367319	0.000000	0.0	0.811236	0.083398	0.0	0.038101	0.196876	0.0	0.000000	0.462157	0.000000	0.071915	0.307612	0.340725	0.000000	0.032048	0.000000	0.173133	0.127202	0.159332	0.203729	0.390482	0.071402	0.068491	0.0	0.261255	0.127649	0.230260	0.689109	0.091611	0.050660	0.181946	0.0	0.385953	0.575335	0.044494	0.095316	0.000000	0.000000	0.069039	0.030944	0.533736	0.341473
ENSG00000226030	HLA-DQB3	6	-	32730758	32731695	major histocompatibility complex, class II, DQ beta 3 [Source:HGNC Symbol;Acc:HGNC:4946]	unprocessed_pseudogene	0.0	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.0	0.0	0.0	0.0	0.000000	0.0	0.0	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.0	0.0	0.000000	0.000000	0.0	0.0	0.0	0.000000	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.0	0.000000	0.0	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.000000	0.0	0.0	0.0	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.0
