GENE	REF1	REF2	CORR
ENSG00000006432.11:MAP3K9	Esophagus_Gastroesophageal_Junction	Esophagus_Muscularis	 0.77710
ENSG00000006432.11:MAP3K9	Adipose_Subcutaneous	Nerve_Tibial	 0.77805
ENSG00000006432.11:MAP3K9	Adipose_Visceral_Omentum	Nerve_Tibial	 0.51351
ENSG00000006432.11:MAP3K9	Artery_Aorta	Nerve_Tibial	 0.88219
ENSG00000006432.11:MAP3K9	Artery_Tibial	Nerve_Tibial	 0.85593
ENSG00000006432.11:MAP3K9	Brain_Cerebellar_Hemisphere	Nerve_Tibial	 0.90762
ENSG00000006432.11:MAP3K9	Cells_Transformed_fibroblasts	Nerve_Tibial	 0.03257
ENSG00000006432.11:MAP3K9	Colon_Sigmoid	Nerve_Tibial	 0.51169
ENSG00000006432.11:MAP3K9	Esophagus_Gastroesophageal_Junction	Nerve_Tibial	 0.70264
ENSG00000006432.11:MAP3K9	Esophagus_Muscularis	Nerve_Tibial	 0.93226
ENSG00000006432.11:MAP3K9	Adipose_Subcutaneous	Ovary	 0.54697
ENSG00000006432.11:MAP3K9	Adipose_Visceral_Omentum	Ovary	 0.32115
ENSG00000006432.11:MAP3K9	Artery_Aorta	Ovary	 0.69354
ENSG00000006432.11:MAP3K9	Artery_Tibial	Ovary	 0.60947
ENSG00000006432.11:MAP3K9	Brain_Cerebellar_Hemisphere	Ovary	 0.87910
ENSG00000006432.11:MAP3K9	Cells_Transformed_fibroblasts	Ovary	-0.12650
ENSG00000006432.11:MAP3K9	Colon_Sigmoid	Ovary	 0.32440
ENSG00000006432.11:MAP3K9	Esophagus_Gastroesophageal_Junction	Ovary	 0.74734
ENSG00000006432.11:MAP3K9	Esophagus_Muscularis	Ovary	 0.80470
ENSG00000006432.11:MAP3K9	Nerve_Tibial	Ovary	 0.78335
ENSG00000006432.11:MAP3K9	Adipose_Subcutaneous	Skin_Sun_Exposed_Lower_leg	 0.24097
ENSG00000006432.11:MAP3K9	Adipose_Visceral_Omentum	Skin_Sun_Exposed_Lower_leg	-0.04479
ENSG00000006432.11:MAP3K9	Artery_Aorta	Skin_Sun_Exposed_Lower_leg	 0.13011
ENSG00000006432.11:MAP3K9	Artery_Tibial	Skin_Sun_Exposed_Lower_leg	 0.37690
ENSG00000006432.11:MAP3K9	Brain_Cerebellar_Hemisphere	Skin_Sun_Exposed_Lower_leg	 0.04474
ENSG00000006432.11:MAP3K9	Cells_Transformed_fibroblasts	Skin_Sun_Exposed_Lower_leg	-0.06668
ENSG00000006432.11:MAP3K9	Colon_Sigmoid	Skin_Sun_Exposed_Lower_leg	 0.00319
ENSG00000006432.11:MAP3K9	Esophagus_Gastroesophageal_Junction	Skin_Sun_Exposed_Lower_leg	 0.16847
ENSG00000006432.11:MAP3K9	Esophagus_Muscularis	Skin_Sun_Exposed_Lower_leg	 0.22015
ENSG00000006432.11:MAP3K9	Nerve_Tibial	Skin_Sun_Exposed_Lower_leg	 0.09182
ENSG00000006432.11:MAP3K9	Ovary	Skin_Sun_Exposed_Lower_leg	 0.00101
ENSG00000006432.11:MAP3K9	Adipose_Subcutaneous	Spleen	 0.75852
ENSG00000006432.11:MAP3K9	Adipose_Visceral_Omentum	Spleen	 0.45569
ENSG00000006432.11:MAP3K9	Artery_Aorta	Spleen	 0.76537
ENSG00000006432.11:MAP3K9	Artery_Tibial	Spleen	 0.76362
ENSG00000006432.11:MAP3K9	Brain_Cerebellar_Hemisphere	Spleen	 0.73821
ENSG00000006432.11:MAP3K9	Cells_Transformed_fibroblasts	Spleen	 0.09260
ENSG00000006432.11:MAP3K9	Colon_Sigmoid	Spleen	 0.43989
ENSG00000006432.11:MAP3K9	Esophagus_Gastroesophageal_Junction	Spleen	 0.55386
ENSG00000006432.11:MAP3K9	Esophagus_Muscularis	Spleen	 0.77980
ENSG00000006432.11:MAP3K9	Nerve_Tibial	Spleen	 0.79918
ENSG00000006432.11:MAP3K9	Ovary	Spleen	 0.49539
ENSG00000006432.11:MAP3K9	Skin_Sun_Exposed_Lower_leg	Spleen	 0.34986
ENSG00000006432.11:MAP3K9	Adipose_Subcutaneous	Testis	-0.60412
ENSG00000006432.11:MAP3K9	Adipose_Visceral_Omentum	Testis	-0.44310
ENSG00000006432.11:MAP3K9	Artery_Aorta	Testis	-0.75455
ENSG00000006432.11:MAP3K9	Artery_Tibial	Testis	-0.50216
ENSG00000006432.11:MAP3K9	Brain_Cerebellar_Hemisphere	Testis	-0.61020
ENSG00000006432.11:MAP3K9	Cells_Transformed_fibroblasts	Testis	-0.37219
ENSG00000006432.11:MAP3K9	Colon_Sigmoid	Testis	-0.55383
ENSG00000006432.11:MAP3K9	Esophagus_Gastroesophageal_Junction	Testis	-0.47427
ENSG00000006432.11:MAP3K9	Esophagus_Muscularis	Testis	-0.64379
ENSG00000006432.11:MAP3K9	Nerve_Tibial	Testis	-0.62400
ENSG00000006432.11:MAP3K9	Ovary	Testis	-0.45357
ENSG00000006432.11:MAP3K9	Skin_Sun_Exposed_Lower_leg	Testis	 0.25923
ENSG00000006432.11:MAP3K9	Spleen	Testis	-0.62883
ENSG00000006432.11:MAP3K9	Adipose_Subcutaneous	Whole_Blood	 0.71048
ENSG00000006432.11:MAP3K9	Adipose_Visceral_Omentum	Whole_Blood	 0.49131
ENSG00000006432.11:MAP3K9	Artery_Aorta	Whole_Blood	 0.70882
ENSG00000006432.11:MAP3K9	Artery_Tibial	Whole_Blood	 0.64020
ENSG00000006432.11:MAP3K9	Brain_Cerebellar_Hemisphere	Whole_Blood	 0.74020
ENSG00000006432.11:MAP3K9	Cells_Transformed_fibroblasts	Whole_Blood	 0.01138
ENSG00000006432.11:MAP3K9	Colon_Sigmoid	Whole_Blood	 0.50463
ENSG00000006432.11:MAP3K9	Esophagus_Gastroesophageal_Junction	Whole_Blood	 0.42981
ENSG00000006432.11:MAP3K9	Esophagus_Muscularis	Whole_Blood	 0.72923
ENSG00000006432.11:MAP3K9	Nerve_Tibial	Whole_Blood	 0.77419
ENSG00000006432.11:MAP3K9	Ovary	Whole_Blood	 0.53926
ENSG00000006432.11:MAP3K9	Skin_Sun_Exposed_Lower_leg	Whole_Blood	 0.09585
ENSG00000006432.11:MAP3K9	Spleen	Whole_Blood	 0.82973
ENSG00000006432.11:MAP3K9	Testis	Whole_Blood	-0.65829
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Adrenal_Gland	 0.33355
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Artery_Aorta	 0.74712
ENSG00000009830.7:POMT2	Adrenal_Gland	Artery_Aorta	 0.33217
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Artery_Tibial	 0.65870
ENSG00000009830.7:POMT2	Adrenal_Gland	Artery_Tibial	 0.41115
ENSG00000009830.7:POMT2	Artery_Aorta	Artery_Tibial	 0.65852
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Brain_Cerebellum	 0.18720
ENSG00000009830.7:POMT2	Adrenal_Gland	Brain_Cerebellum	-0.09012
ENSG00000009830.7:POMT2	Artery_Aorta	Brain_Cerebellum	 0.11658
ENSG00000009830.7:POMT2	Artery_Tibial	Brain_Cerebellum	 0.03373
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Brain_Frontal_Cortex_BA9	 0.42452
ENSG00000009830.7:POMT2	Adrenal_Gland	Brain_Frontal_Cortex_BA9	 0.13849
ENSG00000009830.7:POMT2	Artery_Aorta	Brain_Frontal_Cortex_BA9	 0.47551
ENSG00000009830.7:POMT2	Artery_Tibial	Brain_Frontal_Cortex_BA9	 0.41888
ENSG00000009830.7:POMT2	Brain_Cerebellum	Brain_Frontal_Cortex_BA9	 0.53293
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Brain_Hypothalamus	 0.32289
ENSG00000009830.7:POMT2	Adrenal_Gland	Brain_Hypothalamus	 0.10420
ENSG00000009830.7:POMT2	Artery_Aorta	Brain_Hypothalamus	 0.14363
ENSG00000009830.7:POMT2	Artery_Tibial	Brain_Hypothalamus	 0.07904
ENSG00000009830.7:POMT2	Brain_Cerebellum	Brain_Hypothalamus	 0.49224
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Brain_Hypothalamus	 0.28946
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Cells_Transformed_fibroblasts	 0.76615
ENSG00000009830.7:POMT2	Adrenal_Gland	Cells_Transformed_fibroblasts	 0.39048
ENSG00000009830.7:POMT2	Artery_Aorta	Cells_Transformed_fibroblasts	 0.86335
ENSG00000009830.7:POMT2	Artery_Tibial	Cells_Transformed_fibroblasts	 0.58786
ENSG00000009830.7:POMT2	Brain_Cerebellum	Cells_Transformed_fibroblasts	 0.03298
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Cells_Transformed_fibroblasts	 0.26291
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Cells_Transformed_fibroblasts	 0.21662
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Colon_Sigmoid	 0.56349
ENSG00000009830.7:POMT2	Adrenal_Gland	Colon_Sigmoid	 0.35906
ENSG00000009830.7:POMT2	Artery_Aorta	Colon_Sigmoid	 0.40626
ENSG00000009830.7:POMT2	Artery_Tibial	Colon_Sigmoid	 0.58597
ENSG00000009830.7:POMT2	Brain_Cerebellum	Colon_Sigmoid	 0.20861
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Colon_Sigmoid	 0.33490
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Colon_Sigmoid	 0.38463
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Colon_Sigmoid	 0.44918
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Colon_Transverse	 0.75913
ENSG00000009830.7:POMT2	Adrenal_Gland	Colon_Transverse	 0.37094
ENSG00000009830.7:POMT2	Artery_Aorta	Colon_Transverse	 0.65876
ENSG00000009830.7:POMT2	Artery_Tibial	Colon_Transverse	 0.41052
ENSG00000009830.7:POMT2	Brain_Cerebellum	Colon_Transverse	-0.05948
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Colon_Transverse	 0.08908
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Colon_Transverse	 0.26219
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Colon_Transverse	 0.87144
ENSG00000009830.7:POMT2	Colon_Sigmoid	Colon_Transverse	 0.43829
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Esophagus_Mucosa	 0.68594
ENSG00000009830.7:POMT2	Adrenal_Gland	Esophagus_Mucosa	 0.37950
ENSG00000009830.7:POMT2	Artery_Aorta	Esophagus_Mucosa	 0.77981
ENSG00000009830.7:POMT2	Artery_Tibial	Esophagus_Mucosa	 0.73606
ENSG00000009830.7:POMT2	Brain_Cerebellum	Esophagus_Mucosa	 0.20905
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Esophagus_Mucosa	 0.52609
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Esophagus_Mucosa	 0.17548
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Esophagus_Mucosa	 0.73713
ENSG00000009830.7:POMT2	Colon_Sigmoid	Esophagus_Mucosa	 0.57225
ENSG00000009830.7:POMT2	Colon_Transverse	Esophagus_Mucosa	 0.53333
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Esophagus_Muscularis	 0.68805
ENSG00000009830.7:POMT2	Adrenal_Gland	Esophagus_Muscularis	 0.49709
ENSG00000009830.7:POMT2	Artery_Aorta	Esophagus_Muscularis	 0.56878
ENSG00000009830.7:POMT2	Artery_Tibial	Esophagus_Muscularis	 0.48616
ENSG00000009830.7:POMT2	Brain_Cerebellum	Esophagus_Muscularis	 0.08701
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Esophagus_Muscularis	 0.20748
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Esophagus_Muscularis	 0.24121
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Esophagus_Muscularis	 0.73131
ENSG00000009830.7:POMT2	Colon_Sigmoid	Esophagus_Muscularis	 0.58219
ENSG00000009830.7:POMT2	Colon_Transverse	Esophagus_Muscularis	 0.66336
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Esophagus_Muscularis	 0.57488
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Heart_Atrial_Appendage	 0.53352
ENSG00000009830.7:POMT2	Adrenal_Gland	Heart_Atrial_Appendage	 0.40747
ENSG00000009830.7:POMT2	Artery_Aorta	Heart_Atrial_Appendage	 0.41416
ENSG00000009830.7:POMT2	Artery_Tibial	Heart_Atrial_Appendage	 0.42281
ENSG00000009830.7:POMT2	Brain_Cerebellum	Heart_Atrial_Appendage	 0.14133
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Heart_Atrial_Appendage	 0.27645
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Heart_Atrial_Appendage	 0.25572
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Heart_Atrial_Appendage	 0.50659
ENSG00000009830.7:POMT2	Colon_Sigmoid	Heart_Atrial_Appendage	 0.59303
ENSG00000009830.7:POMT2	Colon_Transverse	Heart_Atrial_Appendage	 0.39092
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Heart_Atrial_Appendage	 0.49270
ENSG00000009830.7:POMT2	Esophagus_Muscularis	Heart_Atrial_Appendage	 0.92122
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Heart_Left_Ventricle	 0.38576
ENSG00000009830.7:POMT2	Adrenal_Gland	Heart_Left_Ventricle	 0.45171
ENSG00000009830.7:POMT2	Artery_Aorta	Heart_Left_Ventricle	 0.45396
ENSG00000009830.7:POMT2	Artery_Tibial	Heart_Left_Ventricle	 0.51948
ENSG00000009830.7:POMT2	Brain_Cerebellum	Heart_Left_Ventricle	 0.27051
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Heart_Left_Ventricle	 0.56146
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Heart_Left_Ventricle	 0.32554
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Heart_Left_Ventricle	 0.43326
ENSG00000009830.7:POMT2	Colon_Sigmoid	Heart_Left_Ventricle	 0.38715
ENSG00000009830.7:POMT2	Colon_Transverse	Heart_Left_Ventricle	 0.26521
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Heart_Left_Ventricle	 0.49342
ENSG00000009830.7:POMT2	Esophagus_Muscularis	Heart_Left_Ventricle	 0.41377
ENSG00000009830.7:POMT2	Heart_Atrial_Appendage	Heart_Left_Ventricle	 0.42994
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Lung	 0.82477
ENSG00000009830.7:POMT2	Adrenal_Gland	Lung	 0.46772
ENSG00000009830.7:POMT2	Artery_Aorta	Lung	 0.68572
ENSG00000009830.7:POMT2	Artery_Tibial	Lung	 0.70505
ENSG00000009830.7:POMT2	Brain_Cerebellum	Lung	 0.10768
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Lung	 0.43303
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Lung	 0.20333
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Lung	 0.65338
ENSG00000009830.7:POMT2	Colon_Sigmoid	Lung	 0.59745
ENSG00000009830.7:POMT2	Colon_Transverse	Lung	 0.55342
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Lung	 0.69242
ENSG00000009830.7:POMT2	Esophagus_Muscularis	Lung	 0.80648
ENSG00000009830.7:POMT2	Heart_Atrial_Appendage	Lung	 0.78295
ENSG00000009830.7:POMT2	Heart_Left_Ventricle	Lung	 0.43245
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Nerve_Tibial	 0.79172
ENSG00000009830.7:POMT2	Adrenal_Gland	Nerve_Tibial	 0.38020
ENSG00000009830.7:POMT2	Artery_Aorta	Nerve_Tibial	 0.78781
ENSG00000009830.7:POMT2	Artery_Tibial	Nerve_Tibial	 0.66593
ENSG00000009830.7:POMT2	Brain_Cerebellum	Nerve_Tibial	 0.15218
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Nerve_Tibial	 0.43862
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Nerve_Tibial	 0.22844
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Nerve_Tibial	 0.83654
ENSG00000009830.7:POMT2	Colon_Sigmoid	Nerve_Tibial	 0.63998
ENSG00000009830.7:POMT2	Colon_Transverse	Nerve_Tibial	 0.73248
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Nerve_Tibial	 0.79442
ENSG00000009830.7:POMT2	Esophagus_Muscularis	Nerve_Tibial	 0.77323
ENSG00000009830.7:POMT2	Heart_Atrial_Appendage	Nerve_Tibial	 0.65078
ENSG00000009830.7:POMT2	Heart_Left_Ventricle	Nerve_Tibial	 0.44599
ENSG00000009830.7:POMT2	Lung	Nerve_Tibial	 0.77662
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Ovary	 0.09856
ENSG00000009830.7:POMT2	Adrenal_Gland	Ovary	 0.12850
ENSG00000009830.7:POMT2	Artery_Aorta	Ovary	 0.14150
ENSG00000009830.7:POMT2	Artery_Tibial	Ovary	 0.09234
ENSG00000009830.7:POMT2	Brain_Cerebellum	Ovary	 0.15490
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Ovary	 0.00129
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Ovary	-0.03450
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Ovary	 0.16703
ENSG00000009830.7:POMT2	Colon_Sigmoid	Ovary	 0.14233
ENSG00000009830.7:POMT2	Colon_Transverse	Ovary	 0.11756
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Ovary	 0.17478
ENSG00000009830.7:POMT2	Esophagus_Muscularis	Ovary	 0.07469
ENSG00000009830.7:POMT2	Heart_Atrial_Appendage	Ovary	 0.00586
ENSG00000009830.7:POMT2	Heart_Left_Ventricle	Ovary	-0.04682
ENSG00000009830.7:POMT2	Lung	Ovary	 0.01524
ENSG00000009830.7:POMT2	Nerve_Tibial	Ovary	 0.14744
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Prostate	 0.75689
ENSG00000009830.7:POMT2	Adrenal_Gland	Prostate	 0.17910
ENSG00000009830.7:POMT2	Artery_Aorta	Prostate	 0.78227
ENSG00000009830.7:POMT2	Artery_Tibial	Prostate	 0.52775
ENSG00000009830.7:POMT2	Brain_Cerebellum	Prostate	-0.06351
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Prostate	 0.24830
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Prostate	-0.01166
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Prostate	 0.68548
ENSG00000009830.7:POMT2	Colon_Sigmoid	Prostate	 0.30151
ENSG00000009830.7:POMT2	Colon_Transverse	Prostate	 0.67351
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Prostate	 0.57024
ENSG00000009830.7:POMT2	Esophagus_Muscularis	Prostate	 0.42961
ENSG00000009830.7:POMT2	Heart_Atrial_Appendage	Prostate	 0.24613
ENSG00000009830.7:POMT2	Heart_Left_Ventricle	Prostate	 0.04702
ENSG00000009830.7:POMT2	Lung	Prostate	 0.67262
ENSG00000009830.7:POMT2	Nerve_Tibial	Prostate	 0.65665
ENSG00000009830.7:POMT2	Ovary	Prostate	 0.12367
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Skin_Not_Sun_Exposed_Suprapubic	 0.69837
ENSG00000009830.7:POMT2	Adrenal_Gland	Skin_Not_Sun_Exposed_Suprapubic	 0.38717
ENSG00000009830.7:POMT2	Artery_Aorta	Skin_Not_Sun_Exposed_Suprapubic	 0.73519
ENSG00000009830.7:POMT2	Artery_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.65278
ENSG00000009830.7:POMT2	Brain_Cerebellum	Skin_Not_Sun_Exposed_Suprapubic	 0.15504
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Skin_Not_Sun_Exposed_Suprapubic	 0.48767
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Skin_Not_Sun_Exposed_Suprapubic	 0.15792
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Skin_Not_Sun_Exposed_Suprapubic	 0.65415
ENSG00000009830.7:POMT2	Colon_Sigmoid	Skin_Not_Sun_Exposed_Suprapubic	 0.57847
ENSG00000009830.7:POMT2	Colon_Transverse	Skin_Not_Sun_Exposed_Suprapubic	 0.44016
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Skin_Not_Sun_Exposed_Suprapubic	 0.68182
ENSG00000009830.7:POMT2	Esophagus_Muscularis	Skin_Not_Sun_Exposed_Suprapubic	 0.80176
ENSG00000009830.7:POMT2	Heart_Atrial_Appendage	Skin_Not_Sun_Exposed_Suprapubic	 0.82280
ENSG00000009830.7:POMT2	Heart_Left_Ventricle	Skin_Not_Sun_Exposed_Suprapubic	 0.55011
ENSG00000009830.7:POMT2	Lung	Skin_Not_Sun_Exposed_Suprapubic	 0.87554
ENSG00000009830.7:POMT2	Nerve_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.77696
ENSG00000009830.7:POMT2	Ovary	Skin_Not_Sun_Exposed_Suprapubic	 0.04861
ENSG00000009830.7:POMT2	Prostate	Skin_Not_Sun_Exposed_Suprapubic	 0.57516
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Skin_Sun_Exposed_Lower_leg	 0.69914
ENSG00000009830.7:POMT2	Adrenal_Gland	Skin_Sun_Exposed_Lower_leg	 0.12040
ENSG00000009830.7:POMT2	Artery_Aorta	Skin_Sun_Exposed_Lower_leg	 0.74604
ENSG00000009830.7:POMT2	Artery_Tibial	Skin_Sun_Exposed_Lower_leg	 0.41852
ENSG00000009830.7:POMT2	Brain_Cerebellum	Skin_Sun_Exposed_Lower_leg	 0.03457
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Skin_Sun_Exposed_Lower_leg	 0.24118
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Skin_Sun_Exposed_Lower_leg	 0.05555
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Skin_Sun_Exposed_Lower_leg	 0.71819
ENSG00000009830.7:POMT2	Colon_Sigmoid	Skin_Sun_Exposed_Lower_leg	 0.34048
ENSG00000009830.7:POMT2	Colon_Transverse	Skin_Sun_Exposed_Lower_leg	 0.72027
ENSG00000009830.7:POMT2	Esophagus_Mucosa	Skin_Sun_Exposed_Lower_leg	 0.63150
ENSG00000009830.7:POMT2	Esophagus_Muscularis	Skin_Sun_Exposed_Lower_leg	 0.40666
ENSG00000009830.7:POMT2	Heart_Atrial_Appendage	Skin_Sun_Exposed_Lower_leg	 0.19393
ENSG00000009830.7:POMT2	Heart_Left_Ventricle	Skin_Sun_Exposed_Lower_leg	-0.00606
ENSG00000009830.7:POMT2	Lung	Skin_Sun_Exposed_Lower_leg	 0.53190
ENSG00000009830.7:POMT2	Nerve_Tibial	Skin_Sun_Exposed_Lower_leg	 0.68215
ENSG00000009830.7:POMT2	Ovary	Skin_Sun_Exposed_Lower_leg	 0.22864
ENSG00000009830.7:POMT2	Prostate	Skin_Sun_Exposed_Lower_leg	 0.90548
ENSG00000009830.7:POMT2	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	 0.47863
ENSG00000009830.7:POMT2	Adipose_Subcutaneous	Stomach	 0.61189
ENSG00000009830.7:POMT2	Adrenal_Gland	Stomach	 0.18389
ENSG00000009830.7:POMT2	Artery_Aorta	Stomach	 0.59617
ENSG00000009830.7:POMT2	Artery_Tibial	Stomach	 0.45415
ENSG00000009830.7:POMT2	Brain_Cerebellum	Stomach	 0.27693
ENSG00000009830.7:POMT2	Brain_Frontal_Cortex_BA9	Stomach	 0.51639
ENSG00000009830.7:POMT2	Brain_Hypothalamus	Stomach	 0.37959
ENSG00000009830.7:POMT2	Cells_Transformed_fibroblasts	Stomach	 0.61571
