GENE	REF1	REF2	CORR
ENSG00000028528.10:SNX1	Adipose_Subcutaneous	Small_Intestine_Terminal_Ileum	0.3871
ENSG00000028528.10:SNX1	Adipose_Visceral_Omentum	Small_Intestine_Terminal_Ileum	0.3049
ENSG00000028528.10:SNX1	Artery_Aorta	Small_Intestine_Terminal_Ileum	0.2335
ENSG00000028528.10:SNX1	Artery_Tibial	Small_Intestine_Terminal_Ileum	0.3247
ENSG00000028528.10:SNX1	Breast_Mammary_Tissue	Small_Intestine_Terminal_Ileum	0.3772
ENSG00000028528.10:SNX1	Cells_EBV-transformed_lymphocytes	Small_Intestine_Terminal_Ileum	0.3741
ENSG00000028528.10:SNX1	Esophagus_Mucosa	Small_Intestine_Terminal_Ileum	0.4678
ENSG00000028528.10:SNX1	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	0.3921
ENSG00000028528.10:SNX1	Adipose_Subcutaneous	Thyroid	0.3532
ENSG00000028528.10:SNX1	Adipose_Visceral_Omentum	Thyroid	0.0436
ENSG00000028528.10:SNX1	Artery_Aorta	Thyroid	0.2704
ENSG00000028528.10:SNX1	Artery_Tibial	Thyroid	0.1565
ENSG00000028528.10:SNX1	Breast_Mammary_Tissue	Thyroid	0.1372
ENSG00000028528.10:SNX1	Cells_EBV-transformed_lymphocytes	Thyroid	0.3008
ENSG00000028528.10:SNX1	Esophagus_Mucosa	Thyroid	0.3812
ENSG00000028528.10:SNX1	Skin_Sun_Exposed_Lower_leg	Thyroid	0.2089
ENSG00000028528.10:SNX1	Small_Intestine_Terminal_Ileum	Thyroid	0.5993
ENSG00000028528.10:SNX1	Adipose_Subcutaneous	Whole_Blood	0.7283
ENSG00000028528.10:SNX1	Adipose_Visceral_Omentum	Whole_Blood	0.6086
ENSG00000028528.10:SNX1	Artery_Aorta	Whole_Blood	0.5609
ENSG00000028528.10:SNX1	Artery_Tibial	Whole_Blood	0.6633
ENSG00000028528.10:SNX1	Breast_Mammary_Tissue	Whole_Blood	0.6075
ENSG00000028528.10:SNX1	Cells_EBV-transformed_lymphocytes	Whole_Blood	0.6178
ENSG00000028528.10:SNX1	Esophagus_Mucosa	Whole_Blood	0.8295
ENSG00000028528.10:SNX1	Skin_Sun_Exposed_Lower_leg	Whole_Blood	0.6217
ENSG00000028528.10:SNX1	Small_Intestine_Terminal_Ileum	Whole_Blood	0.5753
ENSG00000028528.10:SNX1	Thyroid	Whole_Blood	0.7364
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Adipose_Visceral_Omentum	 0.81194
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Artery_Aorta	 0.86491
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Artery_Aorta	 0.75630
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Artery_Tibial	 0.85853
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Artery_Tibial	 0.75603
ENSG00000033800.9:PIAS1	Artery_Aorta	Artery_Tibial	 0.87057
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Breast_Mammary_Tissue	 0.68808
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Breast_Mammary_Tissue	 0.72979
ENSG00000033800.9:PIAS1	Artery_Aorta	Breast_Mammary_Tissue	 0.58532
ENSG00000033800.9:PIAS1	Artery_Tibial	Breast_Mammary_Tissue	 0.68631
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Colon_Sigmoid	 0.23452
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Colon_Sigmoid	 0.49637
ENSG00000033800.9:PIAS1	Artery_Aorta	Colon_Sigmoid	 0.38068
ENSG00000033800.9:PIAS1	Artery_Tibial	Colon_Sigmoid	 0.42025
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Colon_Sigmoid	 0.33433
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Esophagus_Gastroesophageal_Junction	 0.29115
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Esophagus_Gastroesophageal_Junction	 0.28414
ENSG00000033800.9:PIAS1	Artery_Aorta	Esophagus_Gastroesophageal_Junction	 0.44164
ENSG00000033800.9:PIAS1	Artery_Tibial	Esophagus_Gastroesophageal_Junction	 0.57105
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Esophagus_Gastroesophageal_Junction	 0.19461
ENSG00000033800.9:PIAS1	Colon_Sigmoid	Esophagus_Gastroesophageal_Junction	 0.39712
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Esophagus_Muscularis	 0.71578
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Esophagus_Muscularis	 0.61881
ENSG00000033800.9:PIAS1	Artery_Aorta	Esophagus_Muscularis	 0.79210
ENSG00000033800.9:PIAS1	Artery_Tibial	Esophagus_Muscularis	 0.82342
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Esophagus_Muscularis	 0.53463
ENSG00000033800.9:PIAS1	Colon_Sigmoid	Esophagus_Muscularis	 0.37631
ENSG00000033800.9:PIAS1	Esophagus_Gastroesophageal_Junction	Esophagus_Muscularis	 0.70845
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Heart_Atrial_Appendage	 0.45530
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Heart_Atrial_Appendage	 0.55216
ENSG00000033800.9:PIAS1	Artery_Aorta	Heart_Atrial_Appendage	 0.53085
ENSG00000033800.9:PIAS1	Artery_Tibial	Heart_Atrial_Appendage	 0.67842
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Heart_Atrial_Appendage	 0.48043
ENSG00000033800.9:PIAS1	Colon_Sigmoid	Heart_Atrial_Appendage	 0.62055
ENSG00000033800.9:PIAS1	Esophagus_Gastroesophageal_Junction	Heart_Atrial_Appendage	 0.75036
ENSG00000033800.9:PIAS1	Esophagus_Muscularis	Heart_Atrial_Appendage	 0.69158
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Heart_Left_Ventricle	 0.20507
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Heart_Left_Ventricle	 0.29160
ENSG00000033800.9:PIAS1	Artery_Aorta	Heart_Left_Ventricle	 0.30502
ENSG00000033800.9:PIAS1	Artery_Tibial	Heart_Left_Ventricle	 0.33239
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Heart_Left_Ventricle	 0.10745
ENSG00000033800.9:PIAS1	Colon_Sigmoid	Heart_Left_Ventricle	 0.32369
ENSG00000033800.9:PIAS1	Esophagus_Gastroesophageal_Junction	Heart_Left_Ventricle	 0.49599
ENSG00000033800.9:PIAS1	Esophagus_Muscularis	Heart_Left_Ventricle	 0.36167
ENSG00000033800.9:PIAS1	Heart_Atrial_Appendage	Heart_Left_Ventricle	 0.44382
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Muscle_Skeletal	 0.35193
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Muscle_Skeletal	 0.34205
ENSG00000033800.9:PIAS1	Artery_Aorta	Muscle_Skeletal	 0.47893
ENSG00000033800.9:PIAS1	Artery_Tibial	Muscle_Skeletal	 0.64958
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Muscle_Skeletal	 0.32895
ENSG00000033800.9:PIAS1	Colon_Sigmoid	Muscle_Skeletal	 0.47169
ENSG00000033800.9:PIAS1	Esophagus_Gastroesophageal_Junction	Muscle_Skeletal	 0.88837
ENSG00000033800.9:PIAS1	Esophagus_Muscularis	Muscle_Skeletal	 0.70810
ENSG00000033800.9:PIAS1	Heart_Atrial_Appendage	Muscle_Skeletal	 0.88254
ENSG00000033800.9:PIAS1	Heart_Left_Ventricle	Muscle_Skeletal	 0.44306
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Nerve_Tibial	 0.75717
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Nerve_Tibial	 0.65163
ENSG00000033800.9:PIAS1	Artery_Aorta	Nerve_Tibial	 0.75873
ENSG00000033800.9:PIAS1	Artery_Tibial	Nerve_Tibial	 0.84458
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Nerve_Tibial	 0.68039
ENSG00000033800.9:PIAS1	Colon_Sigmoid	Nerve_Tibial	 0.34278
ENSG00000033800.9:PIAS1	Esophagus_Gastroesophageal_Junction	Nerve_Tibial	 0.42673
ENSG00000033800.9:PIAS1	Esophagus_Muscularis	Nerve_Tibial	 0.66699
ENSG00000033800.9:PIAS1	Heart_Atrial_Appendage	Nerve_Tibial	 0.59460
ENSG00000033800.9:PIAS1	Heart_Left_Ventricle	Nerve_Tibial	 0.30187
ENSG00000033800.9:PIAS1	Muscle_Skeletal	Nerve_Tibial	 0.52785
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Spleen	-0.00227
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Spleen	-0.01447
ENSG00000033800.9:PIAS1	Artery_Aorta	Spleen	 0.02490
ENSG00000033800.9:PIAS1	Artery_Tibial	Spleen	-0.02989
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Spleen	 0.04546
ENSG00000033800.9:PIAS1	Colon_Sigmoid	Spleen	-0.02688
ENSG00000033800.9:PIAS1	Esophagus_Gastroesophageal_Junction	Spleen	-0.22081
ENSG00000033800.9:PIAS1	Esophagus_Muscularis	Spleen	-0.05200
ENSG00000033800.9:PIAS1	Heart_Atrial_Appendage	Spleen	-0.19874
ENSG00000033800.9:PIAS1	Heart_Left_Ventricle	Spleen	-0.00891
ENSG00000033800.9:PIAS1	Muscle_Skeletal	Spleen	-0.19694
ENSG00000033800.9:PIAS1	Nerve_Tibial	Spleen	-0.20826
ENSG00000033800.9:PIAS1	Adipose_Subcutaneous	Thyroid	 0.73317
ENSG00000033800.9:PIAS1	Adipose_Visceral_Omentum	Thyroid	 0.70269
ENSG00000033800.9:PIAS1	Artery_Aorta	Thyroid	 0.54603
ENSG00000033800.9:PIAS1	Artery_Tibial	Thyroid	 0.57310
ENSG00000033800.9:PIAS1	Breast_Mammary_Tissue	Thyroid	 0.59809
ENSG00000033800.9:PIAS1	Colon_Sigmoid	Thyroid	 0.06484
ENSG00000033800.9:PIAS1	Esophagus_Gastroesophageal_Junction	Thyroid	-0.08815
ENSG00000033800.9:PIAS1	Esophagus_Muscularis	Thyroid	 0.29560
ENSG00000033800.9:PIAS1	Heart_Atrial_Appendage	Thyroid	 0.12538
ENSG00000033800.9:PIAS1	Heart_Left_Ventricle	Thyroid	 0.01253
ENSG00000033800.9:PIAS1	Muscle_Skeletal	Thyroid	-0.02873
ENSG00000033800.9:PIAS1	Nerve_Tibial	Thyroid	 0.54232
ENSG00000033800.9:PIAS1	Spleen	Thyroid	 0.19743
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Adrenal_Gland	 0.7193
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Artery_Tibial	 0.7970
ENSG00000041357.11:PSMA4	Adrenal_Gland	Artery_Tibial	 0.7777
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Brain_Caudate_basal_ganglia	 0.7600
ENSG00000041357.11:PSMA4	Adrenal_Gland	Brain_Caudate_basal_ganglia	 0.7582
ENSG00000041357.11:PSMA4	Artery_Tibial	Brain_Caudate_basal_ganglia	 0.7782
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Brain_Cerebellum	 0.4198
ENSG00000041357.11:PSMA4	Adrenal_Gland	Brain_Cerebellum	 0.3854
ENSG00000041357.11:PSMA4	Artery_Tibial	Brain_Cerebellum	 0.2763
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Brain_Cerebellum	 0.3574
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Brain_Cortex	 0.5518
ENSG00000041357.11:PSMA4	Adrenal_Gland	Brain_Cortex	 0.4631
ENSG00000041357.11:PSMA4	Artery_Tibial	Brain_Cortex	 0.5922
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Brain_Cortex	 0.5429
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Brain_Cortex	 0.1751
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Brain_Putamen_basal_ganglia	 0.8704
ENSG00000041357.11:PSMA4	Adrenal_Gland	Brain_Putamen_basal_ganglia	 0.8330
ENSG00000041357.11:PSMA4	Artery_Tibial	Brain_Putamen_basal_ganglia	 0.9127
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Brain_Putamen_basal_ganglia	 0.7982
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Brain_Putamen_basal_ganglia	 0.4113
ENSG00000041357.11:PSMA4	Brain_Cortex	Brain_Putamen_basal_ganglia	 0.5486
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Colon_Sigmoid	 0.6308
ENSG00000041357.11:PSMA4	Adrenal_Gland	Colon_Sigmoid	 0.7033
ENSG00000041357.11:PSMA4	Artery_Tibial	Colon_Sigmoid	 0.6798
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Colon_Sigmoid	 0.6159
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Colon_Sigmoid	 0.3377
ENSG00000041357.11:PSMA4	Brain_Cortex	Colon_Sigmoid	 0.4115
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Colon_Sigmoid	 0.7610
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Colon_Transverse	 0.7181
ENSG00000041357.11:PSMA4	Adrenal_Gland	Colon_Transverse	 0.5901
ENSG00000041357.11:PSMA4	Artery_Tibial	Colon_Transverse	 0.5382
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Colon_Transverse	 0.5389
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Colon_Transverse	 0.5027
ENSG00000041357.11:PSMA4	Brain_Cortex	Colon_Transverse	 0.4491
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Colon_Transverse	 0.6551
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Colon_Transverse	 0.5811
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Esophagus_Gastroesophageal_Junction	 0.5636
ENSG00000041357.11:PSMA4	Adrenal_Gland	Esophagus_Gastroesophageal_Junction	 0.7378
ENSG00000041357.11:PSMA4	Artery_Tibial	Esophagus_Gastroesophageal_Junction	 0.5317
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Esophagus_Gastroesophageal_Junction	 0.5130
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Esophagus_Gastroesophageal_Junction	 0.3941
ENSG00000041357.11:PSMA4	Brain_Cortex	Esophagus_Gastroesophageal_Junction	 0.3793
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Esophagus_Gastroesophageal_Junction	 0.6448
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Esophagus_Gastroesophageal_Junction	 0.6975
ENSG00000041357.11:PSMA4	Colon_Transverse	Esophagus_Gastroesophageal_Junction	 0.6409
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Esophagus_Mucosa	 0.8255
ENSG00000041357.11:PSMA4	Adrenal_Gland	Esophagus_Mucosa	 0.7821
ENSG00000041357.11:PSMA4	Artery_Tibial	Esophagus_Mucosa	 0.8387
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Esophagus_Mucosa	 0.7739
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Esophagus_Mucosa	 0.3475
ENSG00000041357.11:PSMA4	Brain_Cortex	Esophagus_Mucosa	 0.5042
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Esophagus_Mucosa	 0.9099
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Esophagus_Mucosa	 0.6884
ENSG00000041357.11:PSMA4	Colon_Transverse	Esophagus_Mucosa	 0.5873
ENSG00000041357.11:PSMA4	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	 0.5810
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Heart_Left_Ventricle	 0.8283
ENSG00000041357.11:PSMA4	Adrenal_Gland	Heart_Left_Ventricle	 0.7295
ENSG00000041357.11:PSMA4	Artery_Tibial	Heart_Left_Ventricle	 0.8545
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Heart_Left_Ventricle	 0.6771
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Heart_Left_Ventricle	 0.3795
ENSG00000041357.11:PSMA4	Brain_Cortex	Heart_Left_Ventricle	 0.5408
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Heart_Left_Ventricle	 0.8911
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Heart_Left_Ventricle	 0.6151
ENSG00000041357.11:PSMA4	Colon_Transverse	Heart_Left_Ventricle	 0.6012
ENSG00000041357.11:PSMA4	Esophagus_Gastroesophageal_Junction	Heart_Left_Ventricle	 0.5684
ENSG00000041357.11:PSMA4	Esophagus_Mucosa	Heart_Left_Ventricle	 0.8682
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Muscle_Skeletal	 0.6582
ENSG00000041357.11:PSMA4	Adrenal_Gland	Muscle_Skeletal	 0.6963
ENSG00000041357.11:PSMA4	Artery_Tibial	Muscle_Skeletal	 0.8352
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Muscle_Skeletal	 0.7426
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Muscle_Skeletal	 0.1104
ENSG00000041357.11:PSMA4	Brain_Cortex	Muscle_Skeletal	 0.4717
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Muscle_Skeletal	 0.7918
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Muscle_Skeletal	 0.5386
ENSG00000041357.11:PSMA4	Colon_Transverse	Muscle_Skeletal	 0.2892
ENSG00000041357.11:PSMA4	Esophagus_Gastroesophageal_Junction	Muscle_Skeletal	 0.3488
ENSG00000041357.11:PSMA4	Esophagus_Mucosa	Muscle_Skeletal	 0.7960
ENSG00000041357.11:PSMA4	Heart_Left_Ventricle	Muscle_Skeletal	 0.7544
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Nerve_Tibial	 0.7673
ENSG00000041357.11:PSMA4	Adrenal_Gland	Nerve_Tibial	 0.6583
ENSG00000041357.11:PSMA4	Artery_Tibial	Nerve_Tibial	 0.6800
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Nerve_Tibial	 0.6002
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Nerve_Tibial	 0.3430
ENSG00000041357.11:PSMA4	Brain_Cortex	Nerve_Tibial	 0.3817
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Nerve_Tibial	 0.7694
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Nerve_Tibial	 0.4257
ENSG00000041357.11:PSMA4	Colon_Transverse	Nerve_Tibial	 0.5455
ENSG00000041357.11:PSMA4	Esophagus_Gastroesophageal_Junction	Nerve_Tibial	 0.2934
ENSG00000041357.11:PSMA4	Esophagus_Mucosa	Nerve_Tibial	 0.7533
ENSG00000041357.11:PSMA4	Heart_Left_Ventricle	Nerve_Tibial	 0.7247
ENSG00000041357.11:PSMA4	Muscle_Skeletal	Nerve_Tibial	 0.6752
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Prostate	 0.6260
ENSG00000041357.11:PSMA4	Adrenal_Gland	Prostate	 0.6050
ENSG00000041357.11:PSMA4	Artery_Tibial	Prostate	 0.6220
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Prostate	 0.4231
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Prostate	 0.2402
ENSG00000041357.11:PSMA4	Brain_Cortex	Prostate	 0.3753
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Prostate	 0.6271
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Prostate	 0.4878
ENSG00000041357.11:PSMA4	Colon_Transverse	Prostate	 0.5994
ENSG00000041357.11:PSMA4	Esophagus_Gastroesophageal_Junction	Prostate	 0.5402
ENSG00000041357.11:PSMA4	Esophagus_Mucosa	Prostate	 0.6798
ENSG00000041357.11:PSMA4	Heart_Left_Ventricle	Prostate	 0.6638
ENSG00000041357.11:PSMA4	Muscle_Skeletal	Prostate	 0.5696
ENSG00000041357.11:PSMA4	Nerve_Tibial	Prostate	 0.6282
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Skin_Not_Sun_Exposed_Suprapubic	 0.5873
ENSG00000041357.11:PSMA4	Adrenal_Gland	Skin_Not_Sun_Exposed_Suprapubic	 0.6850
ENSG00000041357.11:PSMA4	Artery_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.7309
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Skin_Not_Sun_Exposed_Suprapubic	 0.6492
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Skin_Not_Sun_Exposed_Suprapubic	 0.3344
ENSG00000041357.11:PSMA4	Brain_Cortex	Skin_Not_Sun_Exposed_Suprapubic	 0.3784
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Skin_Not_Sun_Exposed_Suprapubic	 0.7510
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Skin_Not_Sun_Exposed_Suprapubic	 0.5387
ENSG00000041357.11:PSMA4	Colon_Transverse	Skin_Not_Sun_Exposed_Suprapubic	 0.4264
ENSG00000041357.11:PSMA4	Esophagus_Gastroesophageal_Junction	Skin_Not_Sun_Exposed_Suprapubic	 0.4192
ENSG00000041357.11:PSMA4	Esophagus_Mucosa	Skin_Not_Sun_Exposed_Suprapubic	 0.7120
ENSG00000041357.11:PSMA4	Heart_Left_Ventricle	Skin_Not_Sun_Exposed_Suprapubic	 0.6927
ENSG00000041357.11:PSMA4	Muscle_Skeletal	Skin_Not_Sun_Exposed_Suprapubic	 0.7346
ENSG00000041357.11:PSMA4	Nerve_Tibial	Skin_Not_Sun_Exposed_Suprapubic	 0.6052
ENSG00000041357.11:PSMA4	Prostate	Skin_Not_Sun_Exposed_Suprapubic	 0.5080
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Stomach	 0.7454
ENSG00000041357.11:PSMA4	Adrenal_Gland	Stomach	 0.6669
ENSG00000041357.11:PSMA4	Artery_Tibial	Stomach	 0.6358
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Stomach	 0.6640
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Stomach	 0.5075
ENSG00000041357.11:PSMA4	Brain_Cortex	Stomach	 0.4671
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Stomach	 0.7353
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Stomach	 0.7125
ENSG00000041357.11:PSMA4	Colon_Transverse	Stomach	 0.8814
ENSG00000041357.11:PSMA4	Esophagus_Gastroesophageal_Junction	Stomach	 0.7002
ENSG00000041357.11:PSMA4	Esophagus_Mucosa	Stomach	 0.6407
ENSG00000041357.11:PSMA4	Heart_Left_Ventricle	Stomach	 0.6741
ENSG00000041357.11:PSMA4	Muscle_Skeletal	Stomach	 0.4050
ENSG00000041357.11:PSMA4	Nerve_Tibial	Stomach	 0.5697
ENSG00000041357.11:PSMA4	Prostate	Stomach	 0.4992
ENSG00000041357.11:PSMA4	Skin_Not_Sun_Exposed_Suprapubic	Stomach	 0.5143
ENSG00000041357.11:PSMA4	Adipose_Subcutaneous	Whole_Blood	 0.0175
ENSG00000041357.11:PSMA4	Adrenal_Gland	Whole_Blood	-0.1006
ENSG00000041357.11:PSMA4	Artery_Tibial	Whole_Blood	-0.2112
ENSG00000041357.11:PSMA4	Brain_Caudate_basal_ganglia	Whole_Blood	-0.2106
ENSG00000041357.11:PSMA4	Brain_Cerebellum	Whole_Blood	 0.3124
ENSG00000041357.11:PSMA4	Brain_Cortex	Whole_Blood	-0.0441
ENSG00000041357.11:PSMA4	Brain_Putamen_basal_ganglia	Whole_Blood	-0.0559
ENSG00000041357.11:PSMA4	Colon_Sigmoid	Whole_Blood	 0.0545
ENSG00000041357.11:PSMA4	Colon_Transverse	Whole_Blood	 0.3615
ENSG00000041357.11:PSMA4	Esophagus_Gastroesophageal_Junction	Whole_Blood	 0.2267
ENSG00000041357.11:PSMA4	Esophagus_Mucosa	Whole_Blood	-0.1795
ENSG00000041357.11:PSMA4	Heart_Left_Ventricle	Whole_Blood	-0.1110
ENSG00000041357.11:PSMA4	Muscle_Skeletal	Whole_Blood	-0.6345
ENSG00000041357.11:PSMA4	Nerve_Tibial	Whole_Blood	-0.1385
ENSG00000041357.11:PSMA4	Prostate	Whole_Blood	-0.1486
ENSG00000041357.11:PSMA4	Skin_Not_Sun_Exposed_Suprapubic	Whole_Blood	-0.2535
ENSG00000041357.11:PSMA4	Stomach	Whole_Blood	 0.2718
ENSG00000064726.5:BTBD1	Adipose_Visceral_Omentum	Artery_Tibial	 0.690653
