GENE	REF1	REF2	CORR
ENSG00000004534.10:RBM6	Cells_EBV-transformed_lymphocytes	Prostate	0.843
ENSG00000004534.10:RBM6	Liver	Prostate	0.866
ENSG00000004534.10:RBM6	Muscle_Skeletal	Prostate	0.908
ENSG00000004534.10:RBM6	Ovary	Prostate	0.837
ENSG00000008324.6:SS18L2	Adipose_Subcutaneous	Adipose_Visceral_Omentum	0.852
ENSG00000008324.6:SS18L2	Adipose_Subcutaneous	Brain_Cortex	0.501
ENSG00000008324.6:SS18L2	Adipose_Visceral_Omentum	Brain_Cortex	0.433
ENSG00000008324.6:SS18L2	Adipose_Subcutaneous	Lung	0.757
ENSG00000008324.6:SS18L2	Adipose_Visceral_Omentum	Lung	0.801
ENSG00000008324.6:SS18L2	Brain_Cortex	Lung	0.541
ENSG00000008324.6:SS18L2	Adipose_Subcutaneous	Nerve_Tibial	0.775
ENSG00000008324.6:SS18L2	Adipose_Visceral_Omentum	Nerve_Tibial	0.698
ENSG00000008324.6:SS18L2	Brain_Cortex	Nerve_Tibial	0.795
ENSG00000008324.6:SS18L2	Lung	Nerve_Tibial	0.724
ENSG00000008324.6:SS18L2	Adipose_Subcutaneous	Thyroid	0.710
ENSG00000008324.6:SS18L2	Adipose_Visceral_Omentum	Thyroid	0.808
ENSG00000008324.6:SS18L2	Brain_Cortex	Thyroid	0.252
ENSG00000008324.6:SS18L2	Lung	Thyroid	0.737
ENSG00000008324.6:SS18L2	Nerve_Tibial	Thyroid	0.539
ENSG00000011376.5:LARS2	Artery_Aorta	Artery_Coronary	0.747
ENSG00000011376.5:LARS2	Artery_Aorta	Brain_Amygdala	0.691
ENSG00000011376.5:LARS2	Artery_Coronary	Brain_Amygdala	0.791
ENSG00000011376.5:LARS2	Artery_Aorta	Brain_Caudate_basal_ganglia	0.871
ENSG00000011376.5:LARS2	Artery_Coronary	Brain_Caudate_basal_ganglia	0.749
ENSG00000011376.5:LARS2	Brain_Amygdala	Brain_Caudate_basal_ganglia	0.624
ENSG00000011376.5:LARS2	Artery_Aorta	Brain_Cerebellar_Hemisphere	0.616
ENSG00000011376.5:LARS2	Artery_Coronary	Brain_Cerebellar_Hemisphere	0.561
ENSG00000011376.5:LARS2	Brain_Amygdala	Brain_Cerebellar_Hemisphere	0.585
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	0.580
ENSG00000011376.5:LARS2	Artery_Aorta	Brain_Hypothalamus	0.728
ENSG00000011376.5:LARS2	Artery_Coronary	Brain_Hypothalamus	0.756
ENSG00000011376.5:LARS2	Brain_Amygdala	Brain_Hypothalamus	0.651
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Brain_Hypothalamus	0.835
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Brain_Hypothalamus	0.690
ENSG00000011376.5:LARS2	Artery_Aorta	Brain_Nucleus_accumbens_basal_ganglia	0.752
ENSG00000011376.5:LARS2	Artery_Coronary	Brain_Nucleus_accumbens_basal_ganglia	0.682
ENSG00000011376.5:LARS2	Brain_Amygdala	Brain_Nucleus_accumbens_basal_ganglia	0.578
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Brain_Nucleus_accumbens_basal_ganglia	0.761
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Brain_Nucleus_accumbens_basal_ganglia	0.481
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	0.750
ENSG00000011376.5:LARS2	Artery_Aorta	Brain_Putamen_basal_ganglia	0.818
ENSG00000011376.5:LARS2	Artery_Coronary	Brain_Putamen_basal_ganglia	0.939
ENSG00000011376.5:LARS2	Brain_Amygdala	Brain_Putamen_basal_ganglia	0.830
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Brain_Putamen_basal_ganglia	0.752
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Brain_Putamen_basal_ganglia	0.598
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Brain_Putamen_basal_ganglia	0.723
ENSG00000011376.5:LARS2	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	0.690
ENSG00000011376.5:LARS2	Artery_Aorta	Brain_Spinal_cord_cervical_c-1	0.835
ENSG00000011376.5:LARS2	Artery_Coronary	Brain_Spinal_cord_cervical_c-1	0.882
ENSG00000011376.5:LARS2	Brain_Amygdala	Brain_Spinal_cord_cervical_c-1	0.763
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Brain_Spinal_cord_cervical_c-1	0.763
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Brain_Spinal_cord_cervical_c-1	0.548
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Brain_Spinal_cord_cervical_c-1	0.717
ENSG00000011376.5:LARS2	Brain_Nucleus_accumbens_basal_ganglia	Brain_Spinal_cord_cervical_c-1	0.718
ENSG00000011376.5:LARS2	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	0.935
ENSG00000011376.5:LARS2	Artery_Aorta	Esophagus_Mucosa	0.694
ENSG00000011376.5:LARS2	Artery_Coronary	Esophagus_Mucosa	0.790
ENSG00000011376.5:LARS2	Brain_Amygdala	Esophagus_Mucosa	0.796
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Esophagus_Mucosa	0.566
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Esophagus_Mucosa	0.642
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Esophagus_Mucosa	0.559
ENSG00000011376.5:LARS2	Brain_Nucleus_accumbens_basal_ganglia	Esophagus_Mucosa	0.481
ENSG00000011376.5:LARS2	Brain_Putamen_basal_ganglia	Esophagus_Mucosa	0.872
ENSG00000011376.5:LARS2	Brain_Spinal_cord_cervical_c-1	Esophagus_Mucosa	0.745
ENSG00000011376.5:LARS2	Artery_Aorta	Liver	0.671
ENSG00000011376.5:LARS2	Artery_Coronary	Liver	0.774
ENSG00000011376.5:LARS2	Brain_Amygdala	Liver	0.765
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Liver	0.621
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Liver	0.473
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Liver	0.628
ENSG00000011376.5:LARS2	Brain_Nucleus_accumbens_basal_ganglia	Liver	0.572
ENSG00000011376.5:LARS2	Brain_Putamen_basal_ganglia	Liver	0.824
ENSG00000011376.5:LARS2	Brain_Spinal_cord_cervical_c-1	Liver	0.745
ENSG00000011376.5:LARS2	Esophagus_Mucosa	Liver	0.766
ENSG00000011376.5:LARS2	Artery_Aorta	Minor_Salivary_Gland	0.776
ENSG00000011376.5:LARS2	Artery_Coronary	Minor_Salivary_Gland	0.881
ENSG00000011376.5:LARS2	Brain_Amygdala	Minor_Salivary_Gland	0.823
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Minor_Salivary_Gland	0.677
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Minor_Salivary_Gland	0.559
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Minor_Salivary_Gland	0.662
ENSG00000011376.5:LARS2	Brain_Nucleus_accumbens_basal_ganglia	Minor_Salivary_Gland	0.615
ENSG00000011376.5:LARS2	Brain_Putamen_basal_ganglia	Minor_Salivary_Gland	0.947
ENSG00000011376.5:LARS2	Brain_Spinal_cord_cervical_c-1	Minor_Salivary_Gland	0.866
ENSG00000011376.5:LARS2	Esophagus_Mucosa	Minor_Salivary_Gland	0.875
ENSG00000011376.5:LARS2	Liver	Minor_Salivary_Gland	0.811
ENSG00000011376.5:LARS2	Artery_Aorta	Muscle_Skeletal	0.901
ENSG00000011376.5:LARS2	Artery_Coronary	Muscle_Skeletal	0.874
ENSG00000011376.5:LARS2	Brain_Amygdala	Muscle_Skeletal	0.782
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Muscle_Skeletal	0.788
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Muscle_Skeletal	0.550
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Muscle_Skeletal	0.690
ENSG00000011376.5:LARS2	Brain_Nucleus_accumbens_basal_ganglia	Muscle_Skeletal	0.696
ENSG00000011376.5:LARS2	Brain_Putamen_basal_ganglia	Muscle_Skeletal	0.948
ENSG00000011376.5:LARS2	Brain_Spinal_cord_cervical_c-1	Muscle_Skeletal	0.916
ENSG00000011376.5:LARS2	Esophagus_Mucosa	Muscle_Skeletal	0.847
ENSG00000011376.5:LARS2	Liver	Muscle_Skeletal	0.797
ENSG00000011376.5:LARS2	Minor_Salivary_Gland	Muscle_Skeletal	0.927
ENSG00000011376.5:LARS2	Artery_Aorta	Nerve_Tibial	0.885
ENSG00000011376.5:LARS2	Artery_Coronary	Nerve_Tibial	0.855
ENSG00000011376.5:LARS2	Brain_Amygdala	Nerve_Tibial	0.737
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Nerve_Tibial	0.804
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Nerve_Tibial	0.489
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Nerve_Tibial	0.704
ENSG00000011376.5:LARS2	Brain_Nucleus_accumbens_basal_ganglia	Nerve_Tibial	0.704
ENSG00000011376.5:LARS2	Brain_Putamen_basal_ganglia	Nerve_Tibial	0.913
ENSG00000011376.5:LARS2	Brain_Spinal_cord_cervical_c-1	Nerve_Tibial	0.880
ENSG00000011376.5:LARS2	Esophagus_Mucosa	Nerve_Tibial	0.768
ENSG00000011376.5:LARS2	Liver	Nerve_Tibial	0.787
ENSG00000011376.5:LARS2	Minor_Salivary_Gland	Nerve_Tibial	0.873
ENSG00000011376.5:LARS2	Muscle_Skeletal	Nerve_Tibial	0.935
ENSG00000011376.5:LARS2	Artery_Aorta	Testis	0.789
ENSG00000011376.5:LARS2	Artery_Coronary	Testis	0.877
ENSG00000011376.5:LARS2	Brain_Amygdala	Testis	0.764
ENSG00000011376.5:LARS2	Brain_Caudate_basal_ganglia	Testis	0.708
ENSG00000011376.5:LARS2	Brain_Cerebellar_Hemisphere	Testis	0.433
ENSG00000011376.5:LARS2	Brain_Hypothalamus	Testis	0.611
ENSG00000011376.5:LARS2	Brain_Nucleus_accumbens_basal_ganglia	Testis	0.637
ENSG00000011376.5:LARS2	Brain_Putamen_basal_ganglia	Testis	0.934
ENSG00000011376.5:LARS2	Brain_Spinal_cord_cervical_c-1	Testis	0.874
ENSG00000011376.5:LARS2	Esophagus_Mucosa	Testis	0.839
ENSG00000011376.5:LARS2	Liver	Testis	0.774
ENSG00000011376.5:LARS2	Minor_Salivary_Gland	Testis	0.906
ENSG00000011376.5:LARS2	Muscle_Skeletal	Testis	0.931
ENSG00000011376.5:LARS2	Nerve_Tibial	Testis	0.902
ENSG00000013297.6:CLDN11	Adipose_Visceral_Omentum	Artery_Tibial	 0.39858
ENSG00000013297.6:CLDN11	Adipose_Visceral_Omentum	Esophagus_Muscularis	-0.00946
ENSG00000013297.6:CLDN11	Artery_Tibial	Esophagus_Muscularis	 0.17073
ENSG00000013297.6:CLDN11	Adipose_Visceral_Omentum	Muscle_Skeletal	 0.52445
ENSG00000013297.6:CLDN11	Artery_Tibial	Muscle_Skeletal	 0.54469
ENSG00000013297.6:CLDN11	Esophagus_Muscularis	Muscle_Skeletal	 0.15712
ENSG00000013297.6:CLDN11	Adipose_Visceral_Omentum	Nerve_Tibial	-0.16223
ENSG00000013297.6:CLDN11	Artery_Tibial	Nerve_Tibial	 0.42331
ENSG00000013297.6:CLDN11	Esophagus_Muscularis	Nerve_Tibial	 0.16519
ENSG00000013297.6:CLDN11	Muscle_Skeletal	Nerve_Tibial	 0.14863
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Adipose_Visceral_Omentum	0.306
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Adrenal_Gland	0.309
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Adrenal_Gland	0.217
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Artery_Tibial	0.928
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Artery_Tibial	0.281
ENSG00000016391.6:CHDH	Adrenal_Gland	Artery_Tibial	0.269
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Brain_Cerebellar_Hemisphere	0.506
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Brain_Cerebellar_Hemisphere	0.388
ENSG00000016391.6:CHDH	Adrenal_Gland	Brain_Cerebellar_Hemisphere	0.734
ENSG00000016391.6:CHDH	Artery_Tibial	Brain_Cerebellar_Hemisphere	0.528
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Brain_Cerebellum	0.612
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Brain_Cerebellum	0.415
ENSG00000016391.6:CHDH	Adrenal_Gland	Brain_Cerebellum	0.669
ENSG00000016391.6:CHDH	Artery_Tibial	Brain_Cerebellum	0.604
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	0.939
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Brain_Cortex	0.446
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Brain_Cortex	0.215
ENSG00000016391.6:CHDH	Adrenal_Gland	Brain_Cortex	0.237
ENSG00000016391.6:CHDH	Artery_Tibial	Brain_Cortex	0.403
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Brain_Cortex	0.256
ENSG00000016391.6:CHDH	Brain_Cerebellum	Brain_Cortex	0.289
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Colon_Sigmoid	0.699
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Colon_Sigmoid	0.369
ENSG00000016391.6:CHDH	Adrenal_Gland	Colon_Sigmoid	0.346
ENSG00000016391.6:CHDH	Artery_Tibial	Colon_Sigmoid	0.627
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Colon_Sigmoid	0.412
ENSG00000016391.6:CHDH	Brain_Cerebellum	Colon_Sigmoid	0.508
ENSG00000016391.6:CHDH	Brain_Cortex	Colon_Sigmoid	0.386
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Esophagus_Mucosa	0.602
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Esophagus_Mucosa	0.522
ENSG00000016391.6:CHDH	Adrenal_Gland	Esophagus_Mucosa	0.373
ENSG00000016391.6:CHDH	Artery_Tibial	Esophagus_Mucosa	0.514
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Esophagus_Mucosa	0.555
ENSG00000016391.6:CHDH	Brain_Cerebellum	Esophagus_Mucosa	0.618
ENSG00000016391.6:CHDH	Brain_Cortex	Esophagus_Mucosa	0.399
ENSG00000016391.6:CHDH	Colon_Sigmoid	Esophagus_Mucosa	0.575
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Esophagus_Muscularis	0.727
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Esophagus_Muscularis	0.398
ENSG00000016391.6:CHDH	Adrenal_Gland	Esophagus_Muscularis	0.474
ENSG00000016391.6:CHDH	Artery_Tibial	Esophagus_Muscularis	0.735
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Esophagus_Muscularis	0.670
ENSG00000016391.6:CHDH	Brain_Cerebellum	Esophagus_Muscularis	0.728
ENSG00000016391.6:CHDH	Brain_Cortex	Esophagus_Muscularis	0.337
ENSG00000016391.6:CHDH	Colon_Sigmoid	Esophagus_Muscularis	0.603
ENSG00000016391.6:CHDH	Esophagus_Mucosa	Esophagus_Muscularis	0.722
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Heart_Atrial_Appendage	0.580
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Heart_Atrial_Appendage	0.317
ENSG00000016391.6:CHDH	Adrenal_Gland	Heart_Atrial_Appendage	0.683
ENSG00000016391.6:CHDH	Artery_Tibial	Heart_Atrial_Appendage	0.484
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Heart_Atrial_Appendage	0.732
ENSG00000016391.6:CHDH	Brain_Cerebellum	Heart_Atrial_Appendage	0.825
ENSG00000016391.6:CHDH	Brain_Cortex	Heart_Atrial_Appendage	0.290
ENSG00000016391.6:CHDH	Colon_Sigmoid	Heart_Atrial_Appendage	0.529
ENSG00000016391.6:CHDH	Esophagus_Mucosa	Heart_Atrial_Appendage	0.536
ENSG00000016391.6:CHDH	Esophagus_Muscularis	Heart_Atrial_Appendage	0.605
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Heart_Left_Ventricle	0.495
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Heart_Left_Ventricle	0.275
ENSG00000016391.6:CHDH	Adrenal_Gland	Heart_Left_Ventricle	0.586
ENSG00000016391.6:CHDH	Artery_Tibial	Heart_Left_Ventricle	0.436
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Heart_Left_Ventricle	0.625
ENSG00000016391.6:CHDH	Brain_Cerebellum	Heart_Left_Ventricle	0.659
ENSG00000016391.6:CHDH	Brain_Cortex	Heart_Left_Ventricle	0.141
ENSG00000016391.6:CHDH	Colon_Sigmoid	Heart_Left_Ventricle	0.271
ENSG00000016391.6:CHDH	Esophagus_Mucosa	Heart_Left_Ventricle	0.509
ENSG00000016391.6:CHDH	Esophagus_Muscularis	Heart_Left_Ventricle	0.589
ENSG00000016391.6:CHDH	Heart_Atrial_Appendage	Heart_Left_Ventricle	0.646
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Muscle_Skeletal	0.273
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Muscle_Skeletal	0.293
ENSG00000016391.6:CHDH	Adrenal_Gland	Muscle_Skeletal	0.749
ENSG00000016391.6:CHDH	Artery_Tibial	Muscle_Skeletal	0.241
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Muscle_Skeletal	0.754
ENSG00000016391.6:CHDH	Brain_Cerebellum	Muscle_Skeletal	0.791
ENSG00000016391.6:CHDH	Brain_Cortex	Muscle_Skeletal	0.148
ENSG00000016391.6:CHDH	Colon_Sigmoid	Muscle_Skeletal	0.303
ENSG00000016391.6:CHDH	Esophagus_Mucosa	Muscle_Skeletal	0.420
ENSG00000016391.6:CHDH	Esophagus_Muscularis	Muscle_Skeletal	0.488
ENSG00000016391.6:CHDH	Heart_Atrial_Appendage	Muscle_Skeletal	0.833
ENSG00000016391.6:CHDH	Heart_Left_Ventricle	Muscle_Skeletal	0.605
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Skin_Sun_Exposed_Lower_leg	0.537
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Skin_Sun_Exposed_Lower_leg	0.190
ENSG00000016391.6:CHDH	Adrenal_Gland	Skin_Sun_Exposed_Lower_leg	0.238
ENSG00000016391.6:CHDH	Artery_Tibial	Skin_Sun_Exposed_Lower_leg	0.486
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Skin_Sun_Exposed_Lower_leg	0.181
ENSG00000016391.6:CHDH	Brain_Cerebellum	Skin_Sun_Exposed_Lower_leg	0.249
ENSG00000016391.6:CHDH	Brain_Cortex	Skin_Sun_Exposed_Lower_leg	0.367
ENSG00000016391.6:CHDH	Colon_Sigmoid	Skin_Sun_Exposed_Lower_leg	0.673
ENSG00000016391.6:CHDH	Esophagus_Mucosa	Skin_Sun_Exposed_Lower_leg	0.421
ENSG00000016391.6:CHDH	Esophagus_Muscularis	Skin_Sun_Exposed_Lower_leg	0.315
ENSG00000016391.6:CHDH	Heart_Atrial_Appendage	Skin_Sun_Exposed_Lower_leg	0.321
ENSG00000016391.6:CHDH	Heart_Left_Ventricle	Skin_Sun_Exposed_Lower_leg	0.178
ENSG00000016391.6:CHDH	Muscle_Skeletal	Skin_Sun_Exposed_Lower_leg	0.152
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Spleen	0.828
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Spleen	0.452
ENSG00000016391.6:CHDH	Adrenal_Gland	Spleen	0.543
ENSG00000016391.6:CHDH	Artery_Tibial	Spleen	0.827
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Spleen	0.796
ENSG00000016391.6:CHDH	Brain_Cerebellum	Spleen	0.830
ENSG00000016391.6:CHDH	Brain_Cortex	Spleen	0.457
ENSG00000016391.6:CHDH	Colon_Sigmoid	Spleen	0.672
ENSG00000016391.6:CHDH	Esophagus_Mucosa	Spleen	0.690
ENSG00000016391.6:CHDH	Esophagus_Muscularis	Spleen	0.772
ENSG00000016391.6:CHDH	Heart_Atrial_Appendage	Spleen	0.647
ENSG00000016391.6:CHDH	Heart_Left_Ventricle	Spleen	0.617
ENSG00000016391.6:CHDH	Muscle_Skeletal	Spleen	0.482
ENSG00000016391.6:CHDH	Skin_Sun_Exposed_Lower_leg	Spleen	0.424
ENSG00000016391.6:CHDH	Adipose_Subcutaneous	Thyroid	0.573
ENSG00000016391.6:CHDH	Adipose_Visceral_Omentum	Thyroid	0.274
ENSG00000016391.6:CHDH	Adrenal_Gland	Thyroid	0.649
ENSG00000016391.6:CHDH	Artery_Tibial	Thyroid	0.596
ENSG00000016391.6:CHDH	Brain_Cerebellar_Hemisphere	Thyroid	0.829
ENSG00000016391.6:CHDH	Brain_Cerebellum	Thyroid	0.880
ENSG00000016391.6:CHDH	Brain_Cortex	Thyroid	0.247
